[s],CH2[V]
-1.0000E-03,-2.4402250535E+00
-9.8000E-04,-2.4149905446E+00
-9.6000E-04,-2.4039550544E+00
-9.4000E-04,-2.3883591412E+00
-9.2000E-04,-2.3802608726E+00
-9.0000E-04,-2.3490602725E+00
-8.8000E-04,-2.3331913224E+00
-8.6000E-04,-2.3186996210E+00
-8.4000E-04,-2.2956226572E+00
-8.2000E-04,-2.2766503078E+00
-8.0000E-04,-2.2830902321E+00
-7.8000E-04,-2.2300811505E+00
-7.6000E-04,-2.2401119924E+00
-7.4000E-04,-2.2387088991E+00
-7.2000E-04,-2.2044659825E+00
-7.0000E-04,-2.1828352658E+00
-6.8000E-04,-2.1699733939E+00
-6.6000E-04,-2.1714120593E+00
-6.4000E-04,-2.1633859838E+00
-6.2000E-04,-2.1560560906E+00
-6.0000E-04,-2.1383933267E+00
-5.8000E-04,-2.1294893464E+00
-5.6000E-04,-2.1065212922E+00
-5.4000E-04,-2.0769809914E+00
-5.2000E-04,-2.0824198915E+00
-5.0000E-04,-2.0685250472E+00
-4.8000E-04,-2.0411490149E+00
-4.6000E-04,-2.0125836554E+00
-4.4000E-04,-2.0044765653E+00
-4.2000E-04,-1.9768207249E+00
-4.0000E-04,-1.9748465237E+00
-3.8000E-04,-1.9579092676E+00
-3.6000E-04,-1.9177058387E+00
-3.4000E-04,-1.9468249493E+00
-3.2000E-04,-1.8732104462E+00
-3.0000E-04,-1.8800817174E+00
-2.8000E-04,-1.8702266376E+00
-2.6000E-04,-1.8367770350E+00
-2.4000E-04,-1.8508233704E+00
-2.2000E-04,-1.7805026201E+00
-2.0000E-04,-1.8073506029E+00
-1.8000E-04,-1.7602243567E+00
-1.6000E-04,-1.7525544309E+00
-1.4000E-04,-1.7169164795E+00
-1.2000E-04,-1.6903113022E+00
-9.9999E-05,-1.7159536499E+00
-7.9999E-05,-1.6458866246E+00
-5.9999E-05,-1.6657519470E+00
-3.9999E-05,-1.6254908685E+00
-1.9999E-05,-1.5867572426E+00
5.7480E-10,-1.5779515383E+00
2.0001E-05,-1.5542070025E+00
4.0001E-05,-1.5749055502E+00
6.0001E-05,-1.5242434133E+00
8.0001E-05,-1.5342014900E+00
1.0000E-04,-1.4727979761E+00
1.2000E-04,-1.5073002921E+00
1.4000E-04,-1.4820182426E+00
1.6000E-04,-1.4394291497E+00
1.8000E-04,-1.4439715005E+00
2.0000E-04,-1.4167958829E+00
2.2000E-04,-1.3952879995E+00
2.4000E-04,-1.3952949613E+00
2.6000E-04,-1.3723870840E+00
2.8000E-04,-1.3576467598E+00
3.0000E-04,-1.3183572847E+00
3.2000E-04,-1.3230362494E+00
3.4000E-04,-1.2915281370E+00
3.6000E-04,-1.2928362920E+00
3.8000E-04,-1.2470471449E+00
4.0000E-04,-1.2564474175E+00
4.2000E-04,-1.2142621103E+00
4.4000E-04,-1.1836113988E+00
4.6000E-04,-1.1833411275E+00
4.8000E-04,-1.1826360760E+00
5.0000E-04,-1.1462997966E+00
5.2000E-04,-1.1483642154E+00
5.4000E-04,-1.1231249381E+00
5.6000E-04,-1.1101226377E+00
5.8000E-04,-1.0799336476E+00
6.0000E-04,-1.0629889051E+00
6.2000E-04,-1.0242332969E+00
6.4000E-04,-1.0200236354E+00
6.6000E-04,-1.0099322351E+00
6.8000E-04,-9.9341287908E-01
7.0000E-04,-9.6627617137E-01
7.2000E-04,-9.3016901217E-01
7.4000E-04,-9.4423852189E-01
7.6000E-04,-9.2422580911E-01
7.8000E-04,-9.0435662432E-01
8.0000E-04,-8.7523584485E-01
8.2000E-04,-8.5390524951E-01
8.4000E-04,-8.4101114341E-01
8.6000E-04,-8.2107486763E-01
8.8000E-04,-7.9010601036E-01
9.0000E-04,-7.7016949616E-01
9.2000E-04,-7.6360917044E-01
9.4000E-04,-7.5599818171E-01
9.6000E-04,-7.0439648493E-01
9.8000E-04,-7.0960039965E-01
1.0000E-03,-7.0094966748E-01
1.0200E-03,-6.8745150405E-01
1.0400E-03,-6.6272635262E-01
1.0600E-03,-6.4741067666E-01
1.0800E-03,-6.2321843844E-01
1.1000E-03,-5.7224659587E-01
1.1200E-03,-5.7424392371E-01
1.1400E-03,-5.6058230050E-01
1.1600E-03,-5.3388433067E-01
1.1800E-03,-5.2221154760E-01
1.2000E-03,-5.1321577605E-01
1.2200E-03,-4.8087844380E-01
1.2400E-03,-4.4622172789E-01
1.2600E-03,-4.5950397945E-01
1.2800E-03,-4.0380486858E-01
1.3000E-03,-3.8306869846E-01
1.3200E-03,-3.9326042530E-01
1.3400E-03,-3.6516327217E-01
1.3600E-03,-3.5600370706E-01
1.3800E-03,-3.1611551524E-01
1.4000E-03,-2.9525818080E-01
1.4200E-03,-2.5764350090E-01
1.4400E-03,-2.7968649096E-01
1.4600E-03,-2.2666577445E-01
1.4800E-03,-2.4009069569E-01
1.5000E-03,-2.1091131293E-01
1.5200E-03,-1.8354386372E-01
1.5400E-03,-1.7528718978E-01
1.5600E-03,-1.4069241502E-01
1.5800E-03,-1.4639686571E-01
1.6000E-03,-9.9758614665E-02
1.6200E-03,-1.1063827448E-01
1.6400E-03,-8.9460267038E-02
1.6600E-03,-7.1849049277E-02
1.6800E-03,-8.5162104514E-02
1.7000E-03,-3.9360988795E-02
1.7200E-03,-3.4401405439E-02
1.7400E-03,-2.4643552739E-02
1.7600E-03,9.6634984770E-03
1.7800E-03,3.3607638314E-02
1.8000E-03,3.9875424434E-02
1.8200E-03,6.3446534557E-02
1.8400E-03,1.0726553355E-01
1.8600E-03,1.1497398779E-01
1.8800E-03,1.3736821611E-01
1.9000E-03,1.4949990727E-01
1.9200E-03,2.0568992199E-01
1.9400E-03,2.3345023735E-01
1.9600E-03,2.1877094826E-01
1.9800E-03,2.7916895560E-01
2.0000E-03,2.9873692236E-01
2.0200E-03,3.2913433797E-01
2.0400E-03,3.4137608315E-01
2.0600E-03,3.4809357440E-01
2.0800E-03,3.7619177657E-01
2.1000E-03,4.2825762665E-01
2.1200E-03,4.8748924260E-01
2.1400E-03,4.9613811510E-01
2.1600E-03,5.5175377946E-01
2.1800E-03,5.3194114756E-01
2.2000E-03,5.6941797383E-01
2.2200E-03,6.0473677814E-01
2.2400E-03,6.1353914453E-01
2.2600E-03,6.3244712096E-01
2.2800E-03,6.4527675868E-01
2.3000E-03,6.6464588434E-01
2.3200E-03,6.8436500847E-01
2.3400E-03,7.1490061149E-01
2.3600E-03,7.3778922458E-01
2.3800E-03,7.2848489171E-01
2.4000E-03,7.8653242561E-01
2.4200E-03,8.1863448641E-01
2.4400E-03,8.1957871936E-01
2.4600E-03,8.3084027806E-01
2.4800E-03,8.4646065298E-01
2.5000E-03,8.7453334436E-01
2.5200E-03,9.2861821836E-01
2.5400E-03,9.3758437832E-01
2.5600E-03,9.6086437935E-01
2.5800E-03,1.0020729810E+00
2.6000E-03,1.0026146203E+00
2.6200E-03,1.0617960253E+00
2.6400E-03,1.0941567226E+00
2.6600E-03,1.0937996669E+00
2.6800E-03,1.1240269470E+00
2.7000E-03,1.1300820638E+00
2.7200E-03,1.1815996465E+00
2.7400E-03,1.1772521790E+00
2.7600E-03,1.2239143196E+00
2.7800E-03,1.2062897504E+00
2.8000E-03,1.2383671587E+00
2.8200E-03,1.2359622304E+00
2.8400E-03,1.2630840608E+00
2.8600E-03,1.2940461947E+00
2.8800E-03,1.3015649631E+00
2.9000E-03,1.3310093243E+00
2.9200E-03,1.3364481290E+00
2.9400E-03,1.3622607553E+00
2.9600E-03,1.3994286387E+00
2.9800E-03,1.4010276168E+00
3.0000E-03,1.4342936371E+00
3.0200E-03,1.4483735419E+00
3.0400E-03,1.4608885148E+00
3.0600E-03,1.4701013426E+00
3.0800E-03,1.5086166248E+00
3.1000E-03,1.5342743267E+00
3.1200E-03,1.5524992339E+00
3.1400E-03,1.5782207843E+00
3.1600E-03,1.5850863811E+00
3.1800E-03,1.5924598096E+00
3.2000E-03,1.6418524628E+00
3.2200E-03,1.6424321061E+00
3.2400E-03,1.6772278677E+00
3.2600E-03,1.7040080920E+00
3.2800E-03,1.7157636540E+00
3.3000E-03,1.7213156121E+00
3.3200E-03,1.8245762262E+00
3.3400E-03,1.7888090996E+00
3.3600E-03,1.8318471346E+00
3.3800E-03,1.8092965514E+00
3.4000E-03,1.8758763711E+00
3.4200E-03,1.8961070939E+00
3.4400E-03,1.9107334540E+00
3.4600E-03,1.9709249432E+00
3.4800E-03,1.9562480383E+00
3.5000E-03,1.9905342994E+00
3.5200E-03,1.9986818253E+00
3.5400E-03,2.0369011824E+00
3.5600E-03,2.0416427558E+00
3.5800E-03,2.0664331863E+00
3.6000E-03,2.0810680341E+00
3.6200E-03,2.1084849313E+00
3.6400E-03,2.1230206924E+00
3.6600E-03,2.1321356733E+00
3.6800E-03,2.1601704561E+00
3.7000E-03,2.2168627234E+00
3.7200E-03,2.2249021503E+00
3.7400E-03,2.2173233481E+00
3.7600E-03,2.2538469769E+00
3.7800E-03,2.2701014022E+00
3.8000E-03,2.2889838201E+00
3.8200E-03,2.3053308949E+00
3.8400E-03,2.3253383148E+00
3.8600E-03,2.3376781930E+00
3.8800E-03,2.3511831752E+00
3.9000E-03,2.3664734358E+00
3.9200E-03,2.4163290026E+00
3.9400E-03,2.3914135931E+00
3.9600E-03,2.4379801278E+00
3.9800E-03,2.4417477136E+00
4.0000E-03,2.4705650339E+00
4.0200E-03,2.4842281353E+00
4.0400E-03,2.5068420425E+00
4.0600E-03,2.5333035011E+00
4.0800E-03,2.5391110440E+00
4.1000E-03,2.5719325091E+00
4.1200E-03,2.6191484960E+00
4.1400E-03,2.6217726263E+00
4.1600E-03,2.6200510057E+00
4.1800E-03,2.6488661326E+00
4.2000E-03,2.6369817768E+00
4.2200E-03,2.6863404793E+00
4.2400E-03,2.6759672682E+00
4.2600E-03,2.6977254434E+00
4.2800E-03,2.7119332359E+00
4.3000E-03,2.7118861244E+00
4.3200E-03,2.7304644156E+00
4.3400E-03,2.7661848599E+00
4.3600E-03,2.7801948126E+00
4.3800E-03,2.8162831845E+00
4.4000E-03,2.8141806664E+00
4.4200E-03,2.8360282009E+00
4.4400E-03,2.8367865150E+00
4.4600E-03,2.8667438099E+00
4.4800E-03,2.8920701576E+00
4.5000E-03,2.8602842876E+00
4.5200E-03,2.9201783257E+00
4.5400E-03,2.9215036946E+00
4.5600E-03,2.9310877878E+00
4.5800E-03,2.9162307339E+00
4.6000E-03,2.9710522259E+00
4.6200E-03,2.9602013671E+00
4.6400E-03,3.0020342439E+00
4.6600E-03,3.0042085260E+00
4.6800E-03,3.0256979081E+00
4.7000E-03,3.0548025228E+00
4.7200E-03,3.0515087701E+00
4.7400E-03,3.0505293466E+00
4.7600E-03,3.0944587810E+00
4.7800E-03,3.1217073071E+00
4.8000E-03,3.1522316090E+00
4.8200E-03,3.1420325866E+00
4.8400E-03,3.1684471721E+00
4.8600E-03,3.1768073674E+00
4.8800E-03,3.1810000058E+00
4.9000E-03,3.2107407690E+00
4.9200E-03,3.2202084663E+00
4.9400E-03,3.2319145803E+00
4.9600E-03,3.2331931715E+00
4.9800E-03,3.2650334486E+00
5.0000E-03,3.2770637642E+00
5.0200E-03,3.3043042317E+00
5.0400E-03,3.2871025694E+00
5.0600E-03,3.3386961122E+00
5.0800E-03,3.3512754581E+00
5.1000E-03,3.3380086561E+00
5.1200E-03,3.3602365636E+00
5.1400E-03,3.3957770018E+00
5.1600E-03,3.3967464595E+00
5.1800E-03,3.4408292448E+00
5.2000E-03,3.4186935576E+00
5.2200E-03,3.4399894392E+00
5.2400E-03,3.4660514990E+00
5.2600E-03,3.4682909647E+00
5.2800E-03,3.4888315362E+00
5.3000E-03,3.5248295474E+00
5.3200E-03,3.5325740029E+00
5.3400E-03,3.5468889884E+00
5.3600E-03,3.5795267280E+00
5.3800E-03,3.5484278372E+00
5.4000E-03,3.5849254784E+00
5.4200E-03,3.5955931841E+00
5.4400E-03,3.6192036810E+00
5.4600E-03,3.6365449612E+00
5.4800E-03,3.6339530174E+00
5.5000E-03,3.6457447237E+00
5.5200E-03,3.6604532906E+00
5.5400E-03,3.6570757099E+00
5.5600E-03,3.6864599896E+00
5.5800E-03,3.7247047621E+00
5.6000E-03,3.7194477277E+00
5.6200E-03,3.7025761798E+00
5.6400E-03,3.7196412759E+00
5.6600E-03,3.7357819279E+00
5.6800E-03,3.7731095518E+00
5.7000E-03,3.7699889387E+00
5.7200E-03,3.7959877698E+00
5.7400E-03,3.7941509931E+00
5.7600E-03,3.8264542792E+00
5.7800E-03,3.8163894864E+00
5.8000E-03,3.8601990917E+00
5.8200E-03,3.8552530505E+00
5.8400E-03,3.8856066448E+00
5.8600E-03,3.9027060732E+00
5.8800E-03,3.9436450234E+00
5.9000E-03,3.9309793700E+00
5.9200E-03,3.9404386272E+00
5.9400E-03,3.9760235067E+00
5.9600E-03,3.9656060451E+00
5.9800E-03,3.9882656333E+00
6.0000E-03,3.9916248081E+00
6.0200E-03,4.0230066541E+00
6.0400E-03,4.0470017678E+00
6.0600E-03,4.0663499603E+00
6.0800E-03,4.0604941615E+00
6.1000E-03,4.0714199315E+00
6.1200E-03,4.0576437720E+00
6.1400E-03,4.0802797567E+00
6.1600E-03,4.1150306957E+00
6.1800E-03,4.1173978107E+00
6.2000E-03,4.1261893052E+00
6.2200E-03,4.1248239774E+00
6.2400E-03,4.1657346511E+00
6.2600E-03,4.1619375968E+00
6.2800E-03,4.1808103349E+00
6.3000E-03,4.2034343988E+00
6.3200E-03,4.2345614229E+00
6.3400E-03,4.2194416317E+00
6.3600E-03,4.2188927444E+00
6.3800E-03,4.2150080474E+00
6.4000E-03,4.2562244691E+00
6.4200E-03,4.2547579087E+00
6.4400E-03,4.2500029362E+00
6.4600E-03,4.2722198765E+00
6.4800E-03,4.2671154300E+00
6.5000E-03,4.2765502732E+00
6.5200E-03,4.2809999746E+00
6.5400E-03,4.2855957312E+00
6.5600E-03,4.3173276709E+00
6.5800E-03,4.3009124562E+00
6.6000E-03,4.3042504594E+00
6.6200E-03,4.3394341757E+00
6.6400E-03,4.3371679117E+00
6.6600E-03,4.3351202776E+00
6.6800E-03,4.3562541299E+00
6.7000E-03,4.3717147167E+00
6.7200E-03,4.3980975925E+00
6.7400E-03,4.3912219820E+00
6.7600E-03,4.4121558012E+00
6.7800E-03,4.4240876976E+00
6.8000E-03,4.4414896315E+00
6.8200E-03,4.4388027494E+00
6.8400E-03,4.4650310347E+00
6.8600E-03,4.4558351346E+00
6.8800E-03,4.4787336659E+00
6.9000E-03,4.5026432827E+00
6.9200E-03,4.5128303365E+00
6.9400E-03,4.5026920631E+00
6.9600E-03,4.5405475935E+00
6.9800E-03,4.5413753351E+00
7.0000E-03,4.5114480333E+00
7.0200E-03,4.5468657813E+00
7.0400E-03,4.5454621157E+00
7.0600E-03,4.5695506895E+00
7.0800E-03,4.5914802400E+00
7.1000E-03,4.5951454966E+00
7.1200E-03,4.6060006470E+00
7.1400E-03,4.5890716878E+00
7.1600E-03,4.6405675744E+00
7.1800E-03,4.6060748905E+00
7.2000E-03,4.6433236456E+00
7.2200E-03,4.6892690522E+00
7.2400E-03,4.6609548428E+00
7.2600E-03,4.6597833493E+00
7.2800E-03,4.6413339948E+00
7.3000E-03,4.6733276228E+00
7.3200E-03,4.6609224656E+00
7.3400E-03,4.6942535265E+00
7.3600E-03,4.7119145260E+00
7.3800E-03,4.7146864758E+00
7.4000E-03,4.6954355581E+00
7.4200E-03,4.7054242954E+00
7.4400E-03,4.7414221635E+00
7.4600E-03,4.7227519858E+00
7.4800E-03,4.7728461142E+00
7.5000E-03,4.7581537597E+00
7.5200E-03,4.7902558682E+00
7.5400E-03,4.7825093624E+00
7.5600E-03,4.7990152239E+00
7.5800E-03,4.8053540111E+00
7.6000E-03,4.8196136358E+00
7.6200E-03,4.8138065697E+00
7.6400E-03,4.8127524258E+00
7.6600E-03,4.8277465228E+00
7.6800E-03,4.8340159301E+00
7.7000E-03,4.8204822423E+00
7.7200E-03,4.8488129980E+00
7.7400E-03,4.8571096309E+00
7.7600E-03,4.8723166357E+00
7.7800E-03,4.8714013467E+00
7.8000E-03,4.8697929273E+00
7.8200E-03,4.9119597809E+00
7.8400E-03,4.8890572441E+00
7.8600E-03,4.9021899595E+00
7.8800E-03,4.8809058558E+00
7.9000E-03,4.9048447505E+00
7.9200E-03,4.9117374794E+00
7.9400E-03,4.9336751361E+00
7.9600E-03,4.9338062186E+00
7.9800E-03,4.9508237741E+00
8.0000E-03,4.9556988619E+00
8.0200E-03,4.9664968396E+00
8.0400E-03,4.9763497736E+00
8.0600E-03,4.9746695425E+00
8.0800E-03,4.9803676035E+00
8.1000E-03,5.0055122763E+00
8.1200E-03,5.0191660794E+00
8.1400E-03,4.9909082321E+00
8.1600E-03,5.0287238989E+00
8.1800E-03,5.0254012498E+00
8.2000E-03,5.0143092067E+00
8.2200E-03,5.0184489163E+00
8.2400E-03,5.0361330901E+00
8.2600E-03,5.0430422699E+00
8.2800E-03,5.0401076233E+00
8.3000E-03,5.0447793400E+00
8.3200E-03,5.0625631252E+00
8.3400E-03,5.0572721877E+00
8.3600E-03,5.0605798640E+00
8.3800E-03,5.0652270714E+00
8.4000E-03,5.1103950427E+00
8.4200E-03,5.1020579263E+00
8.4400E-03,5.0866475982E+00
8.4600E-03,5.0991882249E+00
8.4800E-03,5.1025647565E+00
8.5000E-03,5.1167493747E+00
8.5200E-03,5.1388715198E+00
8.5400E-03,5.1132153915E+00
8.5600E-03,5.1470964364E+00
8.5800E-03,5.1538481168E+00
8.6000E-03,5.1235266137E+00
8.6200E-03,5.1246300626E+00
8.6400E-03,5.1399612358E+00
8.6600E-03,5.1481301240E+00
8.6800E-03,5.1614994460E+00
8.7000E-03,5.1534629755E+00
8.7200E-03,5.1771681722E+00
8.7400E-03,5.1908737598E+00
8.7600E-03,5.2016943395E+00
8.7800E-03,5.1855360446E+00
8.8000E-03,5.1935505806E+00
8.8200E-03,5.2229615155E+00
8.8400E-03,5.1995589673E+00
8.8600E-03,5.2222488823E+00
8.8800E-03,5.2004984795E+00
8.9000E-03,5.1886382041E+00
8.9200E-03,5.2176338615E+00
8.9400E-03,5.2192155304E+00
8.9600E-03,5.2433124012E+00
8.9800E-03,5.2199018421E+00
9.0000E-03,5.2250892106E+00
9.0200E-03,5.2110002459E+00
9.0400E-03,5.2228541794E+00
9.0600E-03,5.2330651228E+00
9.0800E-03,5.2523526616E+00
9.1000E-03,5.2439192718E+00
9.1200E-03,5.2457316345E+00
9.1400E-03,5.2723471115E+00
9.1600E-03,5.2392453616E+00
9.1800E-03,5.2755946110E+00
9.2000E-03,5.2712018917E+00
9.2200E-03,5.2891547633E+00
9.2400E-03,5.2573894926E+00
9.2600E-03,5.2761312913E+00
9.2800E-03,5.2772648763E+00
9.3000E-03,5.2904128505E+00
9.3200E-03,5.2993195011E+00
9.3400E-03,5.2968636944E+00
9.3600E-03,5.2924630119E+00
9.3800E-03,5.2726239155E+00
9.4000E-03,5.2933558895E+00
9.4200E-03,5.2705614517E+00
9.4400E-03,5.2805092286E+00
9.4600E-03,5.2952009155E+00
9.4800E-03,5.3199683624E+00
9.5000E-03,5.2955142452E+00
9.5200E-03,5.3182015853E+00
9.5400E-03,5.3051387742E+00
9.5600E-03,5.3157269435E+00
9.5800E-03,5.2954012825E+00
9.6000E-03,5.3034232095E+00
9.6200E-03,5.3025534585E+00
9.6400E-03,5.2992794468E+00
9.6600E-03,5.2957693054E+00
9.6800E-03,5.3218039470E+00
9.7000E-03,5.3251144368E+00
9.7200E-03,5.3036775067E+00
9.7400E-03,5.3082716898E+00
9.7600E-03,5.3231961685E+00
9.7800E-03,5.3146791415E+00
9.8000E-03,5.3182527499E+00
9.8200E-03,5.3119383292E+00
9.8400E-03,5.2850997877E+00
9.8600E-03,5.3027658418E+00
9.8800E-03,5.3245356041E+00
9.9000E-03,5.3496675930E+00
9.9200E-03,5.3347370107E+00
9.9400E-03,5.3340453108E+00
9.9600E-03,5.3222680050E+00
9.9800E-03,5.3027104810E+00
1.0000E-02,5.3394951304E+00
1.0020E-02,5.3163726764E+00
1.0040E-02,5.3127898173E+00
1.0060E-02,5.3218620735E+00
1.0080E-02,5.3154856162E+00
1.0100E-02,5.3020466759E+00
1.0120E-02,5.3259589631E+00
1.0140E-02,5.3290176351E+00
1.0160E-02,5.3302322347E+00
1.0180E-02,5.3040552571E+00
1.0200E-02,5.3431388339E+00
1.0220E-02,5.3231322247E+00
1.0240E-02,5.3122525172E+00
1.0260E-02,5.2995000794E+00
1.0280E-02,5.3302176435E+00
1.0300E-02,5.3137797789E+00
1.0320E-02,5.2982027008E+00
1.0340E-02,5.2897029830E+00
1.0360E-02,5.3100378946E+00
1.0380E-02,5.3220118957E+00
1.0400E-02,5.3275590378E+00
1.0420E-02,5.2848034811E+00
1.0440E-02,5.3053671315E+00
1.0460E-02,5.3102114157E+00
1.0480E-02,5.3045627549E+00
1.0500E-02,5.2923973991E+00
1.0520E-02,5.3088617758E+00
1.0540E-02,5.3040360883E+00
1.0560E-02,5.3175592857E+00
1.0580E-02,5.2816698026E+00
1.0600E-02,5.2893740130E+00
1.0620E-02,5.2813710641E+00
1.0640E-02,5.2815494489E+00
1.0660E-02,5.2877440405E+00
1.0680E-02,5.3014174416E+00
1.0700E-02,5.2768254231E+00
1.0720E-02,5.2682698677E+00
1.0740E-02,5.2520596929E+00
1.0760E-02,5.2748907994E+00
1.0780E-02,5.2789483022E+00
1.0800E-02,5.2815597009E+00
1.0820E-02,5.2589851328E+00
1.0840E-02,5.2451838440E+00
1.0860E-02,5.2464875168E+00
1.0880E-02,5.2310880605E+00
1.0900E-02,5.2447822994E+00
1.0920E-02,5.2440815395E+00
1.0940E-02,5.2232223454E+00
1.0960E-02,5.2312891428E+00
1.0980E-02,5.2290866796E+00
1.1000E-02,5.2355580752E+00
1.1020E-02,5.2351542418E+00
1.1040E-02,5.2247735921E+00
1.1060E-02,5.2128311576E+00
1.1080E-02,5.2268758718E+00
1.1100E-02,5.2276323262E+00
1.1120E-02,5.2080398024E+00
1.1140E-02,5.2362228815E+00
1.1160E-02,5.2128251971E+00
1.1180E-02,5.2015297830E+00
1.1200E-02,5.1948637424E+00
1.1220E-02,5.1727936204E+00
1.1240E-02,5.1798736986E+00
1.1260E-02,5.1612229281E+00
1.1280E-02,5.1783760961E+00
1.1300E-02,5.1537076406E+00
1.1320E-02,5.1633936816E+00
1.1340E-02,5.1704753334E+00
1.1360E-02,5.1327838827E+00
1.1380E-02,5.1578965597E+00
1.1400E-02,5.1477782658E+00
1.1420E-02,5.1404378822E+00
1.1440E-02,5.1760629113E+00
1.1460E-02,5.1444494656E+00
1.1480E-02,5.1262854982E+00
1.1500E-02,5.1565326147E+00
1.1520E-02,5.1221210408E+00
1.1540E-02,5.1223610806E+00
1.1560E-02,5.1185947823E+00
1.1580E-02,5.1008449956E+00
1.1600E-02,5.1067406103E+00
1.1620E-02,5.1046771452E+00
1.1640E-02,5.1079988882E+00
1.1660E-02,5.1223312306E+00
1.1680E-02,5.0838424128E+00
1.1700E-02,5.0691068093E+00
1.1720E-02,5.0703895012E+00
1.1740E-02,5.0470355904E+00
1.1760E-02,5.0916531486E+00
1.1780E-02,5.0489074147E+00
1.1800E-02,5.0482188142E+00
1.1820E-02,5.0517894186E+00
1.1840E-02,5.0605651774E+00
1.1860E-02,5.0147210033E+00
1.1880E-02,5.0495476163E+00
1.1900E-02,5.0417489445E+00
1.1920E-02,5.0463498986E+00
1.1940E-02,5.0073223502E+00
1.1960E-02,5.0329018508E+00
1.1980E-02,5.0109576614E+00
1.2000E-02,5.0110917003E+00
1.2020E-02,4.9907911209E+00
1.2040E-02,4.9747549440E+00
1.2060E-02,5.0107243449E+00
1.2080E-02,4.9782455351E+00
1.2100E-02,4.9853746322E+00
1.2120E-02,4.9576887034E+00
1.2140E-02,4.9546731852E+00
1.2160E-02,4.9630675220E+00
1.2180E-02,4.9469277761E+00
1.2200E-02,4.9330325027E+00
1.2220E-02,4.9066680804E+00
1.2240E-02,4.9303009886E+00
1.2260E-02,4.9155115979E+00
1.2280E-02,4.9282437224E+00
1.2300E-02,4.9152258770E+00
1.2320E-02,4.9243402380E+00
1.2340E-02,4.8832593334E+00
1.2360E-02,4.9011205568E+00
1.2380E-02,4.8683141599E+00
1.2400E-02,4.8718682657E+00
1.2420E-02,4.8661646733E+00
1.2440E-02,4.8691284547E+00
1.2460E-02,4.8643308529E+00
1.2480E-02,4.8079291225E+00
1.2500E-02,4.8219597223E+00
1.2520E-02,4.8064518810E+00
1.2540E-02,4.8285099868E+00
1.2560E-02,4.7749578829E+00
1.2580E-02,4.7857274410E+00
1.2600E-02,4.7819741127E+00
1.2620E-02,4.7684335584E+00
1.2640E-02,4.8043123603E+00
1.2660E-02,4.7737383242E+00
1.2680E-02,4.7546733730E+00
1.2700E-02,4.7310934890E+00
1.2720E-02,4.7548841827E+00
1.2740E-02,4.7447079530E+00
1.2760E-02,4.7082493172E+00
1.2780E-02,4.7319040645E+00
1.2800E-02,4.7167815553E+00
1.2820E-02,4.7104074345E+00
1.2840E-02,4.6950939997E+00
1.2860E-02,4.7154147969E+00
1.2880E-02,4.6865268570E+00
1.2900E-02,4.6816341263E+00
1.2920E-02,4.6676614622E+00
1.2940E-02,4.6686714033E+00
1.2960E-02,4.6344234322E+00
1.2980E-02,4.6550402977E+00
1.3000E-02,4.6308060501E+00
1.3020E-02,4.6519024707E+00
1.3040E-02,4.6344456051E+00
1.3060E-02,4.6273285720E+00
1.3080E-02,4.5951876967E+00
1.3100E-02,4.5695124949E+00
1.3120E-02,4.5795831528E+00
1.3140E-02,4.5637457692E+00
1.3160E-02,4.5435690245E+00
1.3180E-02,4.5592867695E+00
1.3200E-02,4.5254591781E+00
1.3220E-02,4.5357387860E+00
1.3240E-02,4.5204114752E+00
1.3260E-02,4.5159505682E+00
1.3280E-02,4.4918090654E+00
1.3300E-02,4.5262554962E+00
1.3320E-02,4.4659535715E+00
1.3340E-02,4.4664653132E+00
1.3360E-02,4.4794735264E+00
1.3380E-02,4.4541984387E+00
1.3400E-02,4.4335466687E+00
1.3420E-02,4.4318189923E+00
1.3440E-02,4.4385844057E+00
1.3460E-02,4.4107376398E+00
1.3480E-02,4.4270987812E+00
1.3500E-02,4.4065774262E+00
1.3520E-02,4.4138070883E+00
1.3540E-02,4.3695960815E+00
1.3560E-02,4.3751910026E+00
1.3580E-02,4.3495222381E+00
1.3600E-02,4.3849906263E+00
1.3620E-02,4.3570031934E+00
1.3640E-02,4.3164410399E+00
1.3660E-02,4.3357044508E+00
1.3680E-02,4.3271884728E+00
1.3700E-02,4.3194340038E+00
1.3720E-02,4.3176423358E+00
1.3740E-02,4.2951175495E+00
1.3760E-02,4.3055465505E+00
1.3780E-02,4.3019227311E+00
1.3800E-02,4.2933784289E+00
1.3820E-02,4.2808805745E+00
1.3840E-02,4.2715562622E+00
1.3860E-02,4.2721047680E+00
1.3880E-02,4.2610181608E+00
1.3900E-02,4.2457077301E+00
1.3920E-02,4.2555039205E+00
1.3940E-02,4.2574460783E+00
1.3960E-02,4.2419341838E+00
1.3980E-02,4.2535455502E+00
1.4000E-02,4.2139094622E+00
1.4020E-02,4.2325012003E+00
1.4040E-02,4.2136530192E+00
1.4060E-02,4.1833682802E+00
1.4080E-02,4.1605199122E+00
1.4100E-02,4.1780242231E+00
1.4120E-02,4.1643824840E+00
1.4140E-02,4.1437502167E+00
1.4160E-02,4.1167234676E+00
1.4180E-02,4.1075701967E+00
1.4200E-02,4.1030768648E+00
1.4220E-02,4.1236795205E+00
1.4240E-02,4.0866211665E+00
1.4260E-02,4.1139848487E+00
1.4280E-02,4.0551547296E+00
1.4300E-02,4.0725795994E+00
