[s],CH2[V]
-3.0640E-02,5.1886367259E+00
-3.0620E-02,5.2028945386E+00
-3.0600E-02,5.2028945386E+00
-3.0580E-02,5.1885878978E+00
-3.0560E-02,5.2601699301E+00
-3.0540E-02,5.2101211012E+00
-3.0520E-02,5.2172500076E+00
-3.0500E-02,5.2172500076E+00
-3.0480E-02,5.1956679760E+00
-3.0460E-02,5.2243789139E+00
-3.0440E-02,5.2315078203E+00
-3.0420E-02,5.2387832110E+00
-3.0400E-02,5.2673964927E+00
-3.0380E-02,5.2316054765E+00
-3.0360E-02,5.2602675863E+00
-3.0340E-02,5.2171523513E+00
-3.0320E-02,5.2674453208E+00
-3.0300E-02,5.2530898519E+00
-3.0280E-02,5.2602675863E+00
-3.0260E-02,5.2530898519E+00
-3.0240E-02,5.2673964927E+00
-3.0220E-02,5.2387832110E+00
-3.0200E-02,5.2673964927E+00
-3.0180E-02,5.2745742272E+00
-3.0160E-02,5.2745742272E+00
-3.0140E-02,5.2818496179E+00
-3.0120E-02,5.3103652433E+00
-3.0100E-02,5.3033828214E+00
-3.0080E-02,5.2890273524E+00
-3.0060E-02,5.2818984460E+00
-3.0040E-02,5.2530410237E+00
-3.0020E-02,5.2890761805E+00
-3.0000E-02,5.3247695404E+00
-2.9980E-02,5.3032851651E+00
-2.9960E-02,5.3175918059E+00
-2.9940E-02,5.2818496179E+00
-2.9920E-02,5.3248183686E+00
-2.9900E-02,5.3033828214E+00
-2.9880E-02,5.3247695404E+00
-2.9860E-02,5.3105605558E+00
-2.9840E-02,5.3104628996E+00
-2.9820E-02,5.2961074306E+00
-2.9800E-02,5.2818496179E+00
-2.9780E-02,5.3032851651E+00
-2.9760E-02,5.3175918059E+00
-2.9740E-02,5.3392226656E+00
-2.9720E-02,5.3247695404E+00
-2.9700E-02,5.3463027439E+00
-2.9680E-02,5.3462539158E+00
-2.9660E-02,5.3103652433E+00
-2.9640E-02,5.2890761805E+00
-2.9620E-02,5.3391250094E+00
-2.9600E-02,5.3032851651E+00
-2.9580E-02,5.3248183686E+00
-2.9560E-02,5.3607070410E+00
-2.9540E-02,5.3175918059E+00
-2.9520E-02,5.3247695404E+00
-2.9500E-02,5.3318984468E+00
-2.9480E-02,5.3391250094E+00
-2.9460E-02,5.3033828214E+00
-2.9440E-02,5.3033828214E+00
-2.9420E-02,5.3319961030E+00
-2.9400E-02,5.3391738375E+00
-2.9380E-02,5.3463515720E+00
-2.9360E-02,5.3606582128E+00
-2.9340E-02,5.3320449312E+00
-2.9320E-02,5.3319961030E+00
-2.9300E-02,5.3032851651E+00
-2.9280E-02,5.3175918059E+00
-2.9260E-02,5.2890761805E+00
-2.9240E-02,5.3032851651E+00
-2.9220E-02,5.2961074306E+00
-2.9200E-02,5.3392226656E+00
-2.9180E-02,5.3175918059E+00
-2.9160E-02,5.2892226649E+00
-2.9140E-02,5.2890273524E+00
-2.9120E-02,5.3033828214E+00
-2.9100E-02,5.3032851651E+00
-2.9080E-02,5.3103652433E+00
-2.9060E-02,5.3247695404E+00
-2.9040E-02,5.2818496179E+00
-2.9020E-02,5.3319961030E+00
-2.9000E-02,5.2961074306E+00
-2.8980E-02,5.3175429778E+00
-2.8960E-02,5.2890761805E+00
-2.8940E-02,5.3033339932E+00
-2.8920E-02,5.2962539150E+00
-2.8900E-02,5.2889785243E+00
-2.8880E-02,5.3104628996E+00
-2.8860E-02,5.3103652433E+00
-2.8840E-02,5.2673476646E+00
-2.8820E-02,5.3175918059E+00
-2.8800E-02,5.2746230553E+00
-2.8780E-02,5.3104628996E+00
-2.8760E-02,5.2818007898E+00
-2.8740E-02,5.2961562588E+00
-2.8720E-02,5.2818496179E+00
-2.8700E-02,5.2962539150E+00
-2.8680E-02,5.2890761805E+00
-2.8660E-02,5.2530898519E+00
-2.8640E-02,5.2602675863E+00
-2.8620E-02,5.2746230553E+00
-2.8600E-02,5.2530410237E+00
-2.8580E-02,5.2673476646E+00
-2.8560E-02,5.2673964927E+00
-2.8540E-02,5.2315566484E+00
-2.8520E-02,5.2386855548E+00
-2.8500E-02,5.2172011795E+00
-2.8480E-02,5.2387832110E+00
-2.8460E-02,5.2316054765E+00
-2.8440E-02,5.2673964927E+00
-2.8420E-02,5.2316054765E+00
-2.8400E-02,5.2602675863E+00
-2.8380E-02,5.2315566484E+00
-2.8360E-02,5.2100722731E+00
-2.8340E-02,5.2459609455E+00
-2.8320E-02,5.2028457105E+00
-2.8300E-02,5.2100234450E+00
-2.8280E-02,5.1742812569E+00
-2.8260E-02,5.1957656323E+00
-2.8240E-02,5.2029921949E+00
-2.8220E-02,5.1957168041E+00
-2.8200E-02,5.1814101633E+00
-2.8180E-02,5.1526503972E+00
-2.8160E-02,5.1956679760E+00
-2.8140E-02,5.1599257880E+00
-2.8120E-02,5.1598281317E+00
-2.8100E-02,5.2028945386E+00
-2.8080E-02,5.1599257880E+00
-2.8060E-02,5.1671035225E+00
-2.8040E-02,5.1741836007E+00
-2.8020E-02,5.0883925838E+00
-2.8000E-02,5.1599257880E+00
-2.7980E-02,5.1025039121E+00
-2.7960E-02,5.1454726628E+00
-2.7940E-02,5.1096816466E+00
-2.7920E-02,5.1311660219E+00
-2.7900E-02,5.1454238346E+00
-2.7880E-02,5.1026992246E+00
-2.7860E-02,5.1096816466E+00
-2.7840E-02,5.1096816466E+00
-2.7820E-02,5.1097304747E+00
-2.7800E-02,5.0738906304E+00
-2.7780E-02,5.0738906304E+00
-2.7760E-02,5.0883437557E+00
-2.7740E-02,5.0881972713E+00
-2.7720E-02,5.1096816466E+00
-2.7700E-02,5.1025039121E+00
-2.7680E-02,5.0595351615E+00
-2.7660E-02,5.0593886771E+00
-2.7640E-02,5.0809707087E+00
-2.7620E-02,5.0523085989E+00
-2.7600E-02,5.0522597707E+00
-2.7580E-02,5.0522109426E+00
-2.7560E-02,5.0666640678E+00
-2.7540E-02,5.0021132856E+00
-2.7520E-02,5.0666152397E+00
-2.7500E-02,5.0380507862E+00
-2.7480E-02,5.0307265673E+00
-2.7460E-02,5.0092421920E+00
-2.7440E-02,4.9734023477E+00
-2.7420E-02,5.0021132856E+00
-2.7400E-02,5.0092421920E+00
-2.7380E-02,4.9949843793E+00
-2.7360E-02,4.9519668005E+00
-2.7340E-02,4.9806289103E+00
-2.7320E-02,4.9590957069E+00
-2.7300E-02,4.9734023477E+00
-2.7280E-02,5.0021621137E+00
-2.7260E-02,4.9590957069E+00
-2.7240E-02,4.9303359408E+00
-2.7220E-02,4.9878554729E+00
-2.7200E-02,4.9376113315E+00
-2.7180E-02,4.9303359408E+00
-2.7160E-02,4.9232070344E+00
-2.7140E-02,4.9159804718E+00
-2.7120E-02,4.8945937528E+00
-2.7100E-02,4.8514785178E+00
-2.7080E-02,4.9088027374E+00
-2.7060E-02,4.8946425809E+00
-2.7040E-02,4.9089492217E+00
-2.7020E-02,4.8946425809E+00
-2.7000E-02,4.8443007833E+00
-2.6980E-02,4.8730605493E+00
-2.6960E-02,4.8802871119E+00
-2.6940E-02,4.8299941424E+00
-2.6920E-02,4.8155898453E+00
-2.6900E-02,4.8299941424E+00
-2.6880E-02,4.7797988292E+00
-2.6860E-02,4.8013320326E+00
-2.6840E-02,4.8372207050E+00
-2.6820E-02,4.8084609390E+00
-2.6800E-02,4.7726699228E+00
-2.6780E-02,4.7583632820E+00
-2.6760E-02,4.7798476573E+00
-2.6740E-02,4.7582656257E+00
-2.6720E-02,4.7726699228E+00
-2.6700E-02,4.7869765637E+00
-2.6680E-02,4.7368300785E+00
-2.6660E-02,4.7439589849E+00
-2.6640E-02,4.7368789067E+00
-2.6620E-02,4.7225234377E+00
-2.6600E-02,4.7510878913E+00
-2.6580E-02,4.7151992188E+00
-2.6560E-02,4.7080703125E+00
-2.6540E-02,4.6866347653E+00
-2.6520E-02,4.6865859372E+00
-2.6500E-02,4.7152480470E+00
-2.6480E-02,4.6650039056E+00
-2.6460E-02,4.6723281245E+00
-2.6440E-02,4.6579238274E+00
-2.6420E-02,4.6220351550E+00
-2.6400E-02,4.6292128894E+00
-2.6380E-02,4.6506484366E+00
-2.6360E-02,4.6005507796E+00
-2.6340E-02,4.6148574205E+00
-2.6320E-02,4.5790664043E+00
-2.6300E-02,4.5862441388E+00
-2.6280E-02,4.5574355446E+00
-2.6260E-02,4.6005996078E+00
-2.6240E-02,4.5646621072E+00
-2.6220E-02,4.5647109354E+00
-2.6200E-02,4.5504042945E+00
-2.6180E-02,4.5360488256E+00
-2.6160E-02,4.5216933566E+00
-2.6140E-02,4.5215957003E+00
-2.6120E-02,4.5072890595E+00
-2.6100E-02,4.5001601531E+00
-2.6080E-02,4.4714492152E+00
-2.6060E-02,4.4858046842E+00
-2.6040E-02,4.4642714807E+00
-2.6020E-02,4.4643203089E+00
-2.6000E-02,4.4427382773E+00
-2.5980E-02,4.4428359335E+00
-2.5960E-02,4.4427871054E+00
-2.5940E-02,4.4212539020E+00
-2.5920E-02,4.4069472611E+00
-2.5900E-02,4.3926406203E+00
-2.5880E-02,4.4069472611E+00
-2.5860E-02,4.3710585887E+00
-2.5840E-02,4.3997695266E+00
-2.5820E-02,4.3567031198E+00
-2.5800E-02,4.3280898381E+00
-2.5780E-02,4.3566542916E+00
-2.5760E-02,4.3495742134E+00
-2.5740E-02,4.3279921818E+00
-2.5720E-02,4.3568496041E+00
-2.5700E-02,4.3352675726E+00
-2.5680E-02,4.2922011657E+00
-2.5660E-02,4.2993789002E+00
-2.5640E-02,4.3137343691E+00
-2.5620E-02,4.3066542909E+00
-2.5600E-02,4.2852675718E+00
-2.5580E-02,4.2777968686E+00
-2.5560E-02,4.2993789002E+00
-2.5540E-02,4.2922011657E+00
-2.5520E-02,4.2563124933E+00
-2.5500E-02,4.2276992116E+00
-2.5480E-02,4.2490859307E+00
-2.5460E-02,4.2420058524E+00
-2.5440E-02,4.1990371018E+00
-2.5420E-02,4.2133437426E+00
-2.5400E-02,4.2276503835E+00
-2.5380E-02,4.1919081954E+00
-2.5360E-02,4.1990859299E+00
-2.5340E-02,4.1630507731E+00
-2.5320E-02,4.1989882737E+00
-2.5300E-02,4.1487441323E+00
-2.5280E-02,4.1488417885E+00
-2.5260E-02,4.1559218668E+00
-2.5240E-02,4.1344863196E+00
-2.5220E-02,4.1128554599E+00
-2.5200E-02,4.1416152259E+00
-2.5180E-02,4.0916152252E+00
-2.5160E-02,4.0914199127E+00
-2.5140E-02,4.0771621000E+00
-2.5120E-02,4.0555800684E+00
-2.5100E-02,4.0340956931E+00
-2.5080E-02,4.0771621000E+00
-2.5060E-02,4.0555312403E+00
-2.5040E-02,4.0555312403E+00
-2.5020E-02,4.0197402241E+00
-2.5000E-02,4.0339980368E+00
-2.4980E-02,4.0125624896E+00
-2.4960E-02,3.9839003798E+00
-2.4940E-02,3.9910781143E+00
-2.4920E-02,3.9624160045E+00
-2.4900E-02,3.9408828011E+00
-2.4880E-02,3.9336562385E+00
-2.4860E-02,3.9337050666E+00
-2.4840E-02,3.8978652223E+00
-2.4820E-02,3.8978163942E+00
-2.4800E-02,3.8763808470E+00
-2.4780E-02,3.8261367056E+00
-2.4760E-02,3.8834609252E+00
-2.4740E-02,3.8404433464E+00
-2.4720E-02,3.7902968613E+00
-2.4700E-02,3.8045546740E+00
-2.4680E-02,3.8046035022E+00
-2.4660E-02,3.8189589711E+00
-2.4640E-02,3.7831191268E+00
-2.4620E-02,3.7472792826E+00
-2.4600E-02,3.7544081889E+00
-2.4580E-02,3.7329238136E+00
-2.4560E-02,3.7257460791E+00
-2.4540E-02,3.7185683446E+00
-2.4520E-02,3.7328749855E+00
-2.4500E-02,3.7184706884E+00
-2.4480E-02,3.6683730314E+00
-2.4460E-02,3.6683242032E+00
-2.4440E-02,3.6540175624E+00
-2.4420E-02,3.6539687343E+00
-2.4400E-02,3.6467909998E+00
-2.4380E-02,3.6253066245E+00
-2.4360E-02,3.6109511555E+00
-2.4340E-02,3.6181777181E+00
-2.4320E-02,3.5536269359E+00
-2.4300E-02,3.5535292797E+00
-2.4280E-02,3.5464003733E+00
-2.4260E-02,3.5106581853E+00
-2.4240E-02,3.5034804508E+00
-2.4220E-02,3.5033827945E+00
-2.4200E-02,3.5176894354E+00
-2.4180E-02,3.4819472473E+00
-2.4160E-02,3.4819472473E+00
-2.4140E-02,3.4173476370E+00
-2.4120E-02,3.3958144336E+00
-2.4100E-02,3.3671523238E+00
-2.4080E-02,3.4173476370E+00
-2.4060E-02,3.4029433399E+00
-2.4040E-02,3.3743788864E+00
-2.4020E-02,3.3456679484E+00
-2.4000E-02,3.3744277145E+00
-2.3980E-02,3.3026015415E+00
-2.3960E-02,3.3025527134E+00
-2.3940E-02,3.2883925570E+00
-2.3920E-02,3.2811659944E+00
-2.3900E-02,3.2595839628E+00
-2.3880E-02,3.2596816190E+00
-2.3860E-02,3.1950820087E+00
-2.3840E-02,3.2166152121E+00
-2.3820E-02,3.2023085713E+00
-2.3800E-02,3.2237929466E+00
-2.3780E-02,3.1879042742E+00
-2.3760E-02,3.1664198989E+00
-2.3740E-02,3.1448866954E+00
-2.3720E-02,3.1664198989E+00
-2.3700E-02,3.1018202886E+00
-2.3680E-02,3.1089491949E+00
-2.3660E-02,3.1090468512E+00
-2.3640E-02,3.0732070069E+00
-2.3620E-02,3.0516249753E+00
-2.3600E-02,3.0301894281E+00
-2.3580E-02,3.0301894281E+00
-2.3560E-02,3.0015273183E+00
-2.3540E-02,2.9943495838E+00
-2.3520E-02,3.0015273183E+00
-2.3500E-02,2.9871230212E+00
-2.3480E-02,2.9800429430E+00
-2.3460E-02,2.9584609114E+00
-2.3440E-02,2.9010390356E+00
-2.3420E-02,2.8796523165E+00
-2.3400E-02,2.9369277080E+00
-2.3380E-02,2.9010878637E+00
-2.3360E-02,2.8796034884E+00
-2.3340E-02,2.9153945045E+00
-2.3320E-02,2.8508437223E+00
-2.3300E-02,2.8651991913E+00
-2.3280E-02,2.8150038780E+00
-2.3260E-02,2.8149550499E+00
-2.3240E-02,2.7935683308E+00
-2.3220E-02,2.7934706746E+00
-2.3200E-02,2.7647597367E+00
-2.3180E-02,2.7503554396E+00
-2.3160E-02,2.7719862993E+00
-2.3140E-02,2.7433241895E+00
-2.3120E-02,2.7360976269E+00
-2.3100E-02,2.7289198924E+00
-2.3080E-02,2.6860487980E+00
-2.3060E-02,2.7003066107E+00
-2.3040E-02,2.6859999699E+00
-2.3020E-02,2.6859023136E+00
-2.3000E-02,2.6500624693E+00
-2.2980E-02,2.6286269221E+00
-2.2960E-02,2.6357070004E+00
-2.2940E-02,2.5998671561E+00
-2.2920E-02,2.5927382497E+00
-2.2900E-02,2.6213027033E+00
-2.2880E-02,2.5497206710E+00
-2.2860E-02,2.5711562181E+00
-2.2840E-02,2.5640273118E+00
-2.2820E-02,2.5352675457E+00
-2.2800E-02,2.4922987951E+00
-2.2780E-02,2.4637343415E+00
-2.2760E-02,2.4635878572E+00
-2.2740E-02,2.4708144198E+00
-2.2720E-02,2.4420546537E+00
-2.2700E-02,2.4349257474E+00
-2.2680E-02,2.3990370750E+00
-2.2660E-02,2.4062148094E+00
-2.2640E-02,2.3776503559E+00
-2.2620E-02,2.3776991840E+00
-2.2600E-02,2.3344862927E+00
-2.2580E-02,2.3345351209E+00
-2.2560E-02,2.3201796519E+00
-2.2540E-02,2.3130507456E+00
-2.2520E-02,2.3201796519E+00
-2.2500E-02,2.2772109013E+00
-2.2480E-02,2.2700819949E+00
-2.2460E-02,2.2556288697E+00
-2.2440E-02,2.2270155880E+00
-2.2420E-02,2.2126601191E+00
-2.2400E-02,2.2126601191E+00
-2.2380E-02,2.1696425403E+00
-2.2360E-02,2.1553358995E+00
-2.2340E-02,2.1768691029E+00
-2.2320E-02,2.1265761334E+00
-2.2300E-02,2.1194472270E+00
-2.2280E-02,2.1193983989E+00
-2.2260E-02,2.0908339454E+00
-2.2240E-02,2.0763808202E+00
-2.2220E-02,2.0477187103E+00
-2.2200E-02,2.0620741793E+00
-2.2180E-02,2.0046523035E+00
-2.2160E-02,2.0118300379E+00
-2.2140E-02,1.9616835528E+00
-2.2120E-02,1.9760390218E+00
-2.2100E-02,1.9329237868E+00
-2.2080E-02,1.9616835528E+00
-2.2060E-02,1.8971815987E+00
-2.2040E-02,1.8828749579E+00
-2.2020E-02,1.8468886292E+00
-2.2000E-02,1.8254042539E+00
-2.1980E-02,1.8325331603E+00
-2.1960E-02,1.7967909722E+00
-2.1940E-02,1.8182265194E+00
-2.1920E-02,1.7536757372E+00
-2.1900E-02,1.7321913619E+00
-2.1880E-02,1.7321425338E+00
-2.1860E-02,1.7321425338E+00
-2.1840E-02,1.7393202683E+00
-2.1820E-02,1.6532362826E+00
-2.1800E-02,1.6604628452E+00
-2.1780E-02,1.6389296418E+00
-2.1760E-02,1.6173964383E+00
-2.1740E-02,1.6031386256E+00
-2.1720E-02,1.5816542503E+00
-2.1700E-02,1.5959120630E+00
-2.1680E-02,1.5600722187E+00
-2.1660E-02,1.5600722187E+00
-2.1640E-02,1.5242812025E+00
-2.1620E-02,1.5098769055E+00
-2.1600E-02,1.4525526859E+00
-2.1580E-02,1.5027479991E+00
-2.1560E-02,1.4669081548E+00
-2.1540E-02,1.4310194824E+00
-2.1520E-02,1.4381483888E+00
-2.1500E-02,1.3951796381E+00
-2.1480E-02,1.4381972169E+00
-2.1460E-02,1.4095351071E+00
-2.1440E-02,1.3880507318E+00
-2.1420E-02,1.3593886220E+00
-2.1400E-02,1.3378554185E+00
-2.1380E-02,1.3377577623E+00
-2.1360E-02,1.3019179180E+00
-2.1340E-02,1.2947890116E+00
-2.1320E-02,1.2946913554E+00
-2.1300E-02,1.2804335427E+00
-2.1280E-02,1.2733046363E+00
-2.1260E-02,1.2589003392E+00
-2.1240E-02,1.2444960421E+00
-2.1220E-02,1.2517226047E+00
-2.1200E-02,1.2231093231E+00
-2.1180E-02,1.2158827605E+00
-2.1160E-02,1.1800917443E+00
-2.1140E-02,1.1513319782E+00
-2.1120E-02,1.1585097127E+00
-2.1100E-02,1.1083143995E+00
-2.1080E-02,1.1011854931E+00
-2.1060E-02,1.1227675247E+00
-2.1040E-02,1.0796522897E+00
-2.1020E-02,1.0867811960E+00
-2.1000E-02,1.0438124454E+00
-2.0980E-02,9.9361713214E-01
-2.0960E-02,1.0007460385E+00
-2.0940E-02,9.7931049130E-01
-2.0920E-02,9.5772845973E-01
-2.0900E-02,9.3624408441E-01
-2.0880E-02,9.0030658388E-01
-2.0860E-02,8.9317767752E-01
-2.0840E-02,9.1475970909E-01
-2.0820E-02,8.6451556772E-01
-2.0800E-02,8.4298236427E-01
-2.0780E-02,8.5733783324E-01
-2.0760E-02,8.1432025447E-01
-2.0740E-02,8.1432025447E-01
-2.0720E-02,7.7135150383E-01
-2.0700E-02,7.6417376935E-01
-2.0680E-02,7.4976947226E-01
-2.0660E-02,7.2823626881E-01
-2.0640E-02,7.3541400329E-01
-2.0620E-02,7.0675189349E-01
-2.0600E-02,7.2823626881E-01
-2.0580E-02,6.8526751817E-01
-2.0560E-02,6.7105853359E-01
-2.0540E-02,6.7100970546E-01
-2.0520E-02,6.4220111128E-01
-2.0500E-02,6.0631243887E-01
-2.0480E-02,6.1353900148E-01
-2.0460E-02,5.8482806355E-01
-2.0440E-02,5.7769915719E-01
-2.0420E-02,5.5616595375E-01
-2.0400E-02,5.1329485936E-01
-2.0380E-02,5.3468157843E-01
-2.0360E-02,5.0597064050E-01
-2.0340E-02,4.8448626518E-01
-2.0320E-02,4.3429095193E-01
-2.0300E-02,4.6300188986E-01
-2.0280E-02,4.2716204558E-01
-2.0260E-02,3.8409563868E-01
-2.0240E-02,4.1988665484E-01
-2.0220E-02,3.9845110765E-01
-2.0200E-02,3.0518938751E-01
-2.0180E-02,3.1241595012E-01
-2.0160E-02,2.8370501219E-01
-2.0140E-02,2.7657610583E-01
-2.0120E-02,2.8380266844E-01
-2.0100E-02,2.6939837135E-01
-2.0080E-02,2.5499407426E-01
-2.0060E-02,2.3341204269E-01
-2.0040E-02,2.3341204269E-01
-2.0020E-02,1.9762102653E-01
-2.0000E-02,1.6895891673E-01
-1.9980E-02,1.7613665121E-01
-1.9960E-02,1.4024797880E-01
-1.9940E-02,1.0440813452E-01
-1.9920E-02,8.2972587323E-02
-1.9900E-02,6.1390555751E-02
-1.9880E-02,6.1390555751E-02
-1.9860E-02,2.5501883341E-02
-1.9840E-02,4.7035086787E-02
-1.9820E-02,1.8470633237E-02
-1.9800E-02,4.0663361469E-03
-1.9780E-02,-4.6128977101E-02
-1.9760E-02,-1.0289132817E-02
-1.9740E-02,-9.6324290349E-02
-1.9720E-02,-7.4791086903E-02
-1.9700E-02,-1.3216413463E-01
-1.9680E-02,-7.4888743155E-02
-1.9660E-02,-1.5379499433E-01
-1.9640E-02,-1.3191999400E-01
-1.9620E-02,-1.5379499433E-01
-1.9600E-02,-1.3943952537E-01
-1.9580E-02,-1.9676374497E-01
-1.9560E-02,-2.1824812029E-01
-1.9540E-02,-2.6121687093E-01
-1.9520E-02,-2.8279890250E-01
-1.9500E-02,-3.1150984043E-01
-1.9480E-02,-2.4686140197E-01
-1.9460E-02,-3.1868757491E-01
-1.9440E-02,-3.4739851284E-01
-1.9420E-02,-3.6165632555E-01
-1.9400E-02,-3.4007429398E-01
-1.9380E-02,-3.8318952900E-01
-1.9360E-02,-3.9031843535E-01
-1.9340E-02,-3.7601179452E-01
-1.9320E-02,-4.6209578017E-01
-1.9300E-02,-4.4061140485E-01
-1.9280E-02,-4.9075788998E-01
-1.9260E-02,-5.1233992155E-01
-1.9240E-02,-5.4095320322E-01
-1.9220E-02,-5.3372664062E-01
-1.9200E-02,-5.5540632844E-01
-1.9180E-02,-5.7684187563E-01
-1.9160E-02,-5.9837507908E-01
-1.9140E-02,-5.9124617272E-01
-1.9120E-02,-6.2708601701E-01
-1.9100E-02,-6.4129500159E-01
-1.9080E-02,-6.7000593952E-01
-1.9060E-02,-6.7005476765E-01
-1.9040E-02,-6.8436140849E-01
-1.9020E-02,-6.9163679922E-01
-1.9000E-02,-7.2025008090E-01
-1.8980E-02,-7.8475203498E-01
-1.8960E-02,-7.2733015913E-01
-1.8940E-02,-7.6331648779E-01
-1.8920E-02,-7.7762312863E-01
-1.8900E-02,-8.0628523843E-01
-1.8880E-02,-7.9910750395E-01
-1.8860E-02,-8.3499617636E-01
-1.8840E-02,-8.4930281719E-01
-1.8820E-02,-8.6370711428E-01
-1.8800E-02,-8.7083602064E-01
-1.8780E-02,-9.2816024024E-01
-1.8760E-02,-9.3533797473E-01
-1.8740E-02,-9.6409774078E-01
-1.8720E-02,-9.9993758506E-01
-1.8700E-02,-1.0285020386E+00
-1.8680E-02,-1.0142442259E+00
-1.8660E-02,-1.0428086795E+00
-1.8640E-02,-1.0214707885E+00
-1.8620E-02,-1.0644883673E+00
-1.8600E-02,-1.0860215707E+00
-1.8580E-02,-1.0787461800E+00
-1.8560E-02,-1.1146348524E+00
-1.8540E-02,-1.1432481341E+00
-1.8520E-02,-1.1360215715E+00
-1.8500E-02,-1.1792344627E+00
-1.8480E-02,-1.1863633691E+00
-1.8460E-02,-1.1934922754E+00
-1.8440E-02,-1.2221543853E+00
-1.8420E-02,-1.2795274330E+00
-1.8400E-02,-1.2293809479E+00
-1.8380E-02,-1.2580918858E+00
-1.8360E-02,-1.3154649335E+00
-1.8340E-02,-1.3441758714E+00
-1.8320E-02,-1.3153672773E+00
-1.8300E-02,-1.3584825123E+00
-1.8280E-02,-1.3799668876E+00
-1.8260E-02,-1.4157579038E+00
-1.8240E-02,-1.4516954043E+00
-1.8220E-02,-1.4444200136E+00
-1.8200E-02,-1.4803575141E+00
-1.8180E-02,-1.4946641549E+00
-1.8160E-02,-1.5305528273E+00
-1.8140E-02,-1.5304063430E+00
-1.8120E-02,-1.5807969687E+00
-1.8100E-02,-1.5950547814E+00
-1.8080E-02,-1.6308946257E+00
-1.8060E-02,-1.6165879849E+00
-1.8040E-02,-1.6954942361E+00
-1.8020E-02,-1.6882676734E+00
-1.8000E-02,-1.6597032199E+00
-1.7980E-02,-1.7026719705E+00
-1.7960E-02,-1.7958848625E+00
-1.7940E-02,-1.7886582999E+00
-1.7920E-02,-1.8317735350E+00
-1.7900E-02,-1.8173692379E+00
-1.7880E-02,-1.8532090822E+00
-1.7860E-02,-1.8890977546E+00
-1.7840E-02,-1.8962266609E+00
-1.7820E-02,-1.9249864270E+00
-1.7800E-02,-1.9536485368E+00
-1.7780E-02,-1.9751329121E+00
-1.7760E-02,-1.9822618185E+00
-1.7740E-02,-2.0325059598E+00
-1.7720E-02,-2.0396348662E+00
-1.7700E-02,-2.0181993190E+00
-1.7680E-02,-2.1042344765E+00
-1.7660E-02,-2.1041856484E+00
-1.7640E-02,-2.1042344765E+00
-1.7620E-02,-2.1257188518E+00
-1.7600E-02,-2.1471543990E+00
-1.7580E-02,-2.1399766646E+00
-1.7560E-02,-2.1616075242E+00
-1.7540E-02,-2.1687364306E+00
-1.7520E-02,-2.2189317439E+00
-1.7500E-02,-2.2332383847E+00
-1.7480E-02,-2.2404161192E+00
-1.7460E-02,-2.2475938537E+00
-1.7440E-02,-2.3049669014E+00
-1.7420E-02,-2.3192735422E+00
-1.7400E-02,-2.3050157295E+00
-1.7380E-02,-2.3336290112E+00
-1.7360E-02,-2.3695176836E+00
-1.7340E-02,-2.3479356520E+00
-1.7320E-02,-2.4054063560E+00
-1.7300E-02,-2.4340196377E+00
-1.7280E-02,-2.4627794037E+00
-1.7260E-02,-2.4484239348E+00
-1.7240E-02,-2.4627794037E+00
-1.7220E-02,-2.4986680761E+00
-1.7200E-02,-2.5271837016E+00
-1.7180E-02,-2.5416368268E+00
-1.7160E-02,-2.5559434676E+00
-1.7140E-02,-2.5990098745E+00
-1.7120E-02,-2.6635118286E+00
-1.7100E-02,-2.6348008907E+00
-1.7080E-02,-2.6706895631E+00
-1.7060E-02,-2.6994493291E+00
-1.7040E-02,-2.7279649546E+00
-1.7020E-02,-2.6993516729E+00
-1.7000E-02,-2.7566758925E+00
-1.6980E-02,-2.7495469861E+00
-1.6960E-02,-2.7640001114E+00
-1.6940E-02,-2.8069688620E+00
-1.6920E-02,-2.7782579241E+00
-1.6900E-02,-2.8356309718E+00
-1.6880E-02,-2.8428087063E+00
-1.6860E-02,-2.8786485506E+00
-1.6840E-02,-2.9002305821E+00
-1.6820E-02,-2.9360215983E+00
-1.6800E-02,-2.9217149575E+00
-1.6780E-02,-2.9145860511E+00
-1.6760E-02,-2.9718614426E+00
-1.6740E-02,-3.0077012869E+00
-1.6720E-02,-3.0149278495E+00
-1.6700E-02,-3.0005723805E+00
-1.6680E-02,-3.0148790213E+00
-1.6660E-02,-3.0077501150E+00
-1.6640E-02,-3.0435411311E+00
-1.6620E-02,-3.0937852725E+00
-1.6600E-02,-3.1153673041E+00
-1.6580E-02,-3.1368028513E+00
-1.6560E-02,-3.1798204300E+00
-1.6540E-02,-3.1799180863E+00
-1.6520E-02,-3.1726915237E+00
-1.6500E-02,-3.2157091025E+00
-1.6480E-02,-3.2300645714E+00
-1.6460E-02,-3.2730821502E+00
-1.6440E-02,-3.2515001186E+00
-1.6420E-02,-3.2874864473E+00
-1.6400E-02,-3.3161485571E+00
-1.6380E-02,-3.3375841043E+00
-1.6360E-02,-3.3232286353E+00
-1.6340E-02,-3.3734727767E+00
-1.6320E-02,-3.3735216048E+00
-1.6300E-02,-3.3949571520E+00
-1.6280E-02,-3.4092637928E+00
-1.6260E-02,-3.4307969963E+00
-1.6240E-02,-3.4809923095E+00
-1.6220E-02,-3.4666856687E+00
-1.6200E-02,-3.4953477785E+00
-1.6180E-02,-3.5169298101E+00
-1.6160E-02,-3.5024766849E+00
-1.6140E-02,-3.5454942636E+00
