[s],CH1[V]
-4.5100E-02,7.0062989986E-03
-4.5080E-02,6.9045276391E-03
-4.5060E-02,4.7250808383E-03
-4.5040E-02,5.3247307730E-03
-4.5020E-02,6.3169130749E-03
-4.5000E-02,6.7560867942E-03
-4.4980E-02,5.5427950915E-03
-4.4960E-02,4.3924120413E-03
-4.4940E-02,4.4605568428E-03
-4.4920E-02,5.8200387189E-03
-4.4900E-02,6.7311505938E-03
-4.4880E-02,5.7418197782E-03
-4.4860E-02,4.5359610135E-03
-4.4840E-02,4.4364865787E-03
-4.4820E-02,6.7707876845E-03
-4.4800E-02,6.9610690847E-03
-4.4780E-02,6.3275222253E-03
-4.4760E-02,5.4134525294E-03
-4.4740E-02,6.2638897341E-03
-4.4720E-02,7.6445598703E-03
-4.4700E-02,7.4480438240E-03
-4.4680E-02,6.3166469998E-03
-4.4660E-02,5.4461730967E-03
-4.4640E-02,5.4746393227E-03
-4.4620E-02,6.1966180214E-03
-4.4600E-02,6.7366146711E-03
-4.4580E-02,5.4111761087E-03
-4.4560E-02,5.0209788131E-03
-4.4540E-02,5.8655590267E-03
-4.4520E-02,5.8653840274E-03
-4.4500E-02,6.1681451197E-03
-4.4480E-02,4.5772102907E-03
-4.4460E-02,4.6504677405E-03
-4.4440E-02,5.4322585109E-03
-4.4420E-02,5.7276534224E-03
-4.4400E-02,5.6445812330E-03
-4.4380E-02,5.0412024316E-03
-4.4360E-02,5.8365329938E-03
-4.4340E-02,6.2270335578E-03
-4.4320E-02,5.9413532502E-03
-4.4300E-02,4.7651327773E-03
-4.4280E-02,5.2076524631E-03
-4.4260E-02,5.0270994951E-03
-4.4240E-02,6.3706120940E-03
-4.4220E-02,6.0957969984E-03
-4.4200E-02,4.7895096477E-03
-4.4180E-02,4.3909395680E-03
-4.4160E-02,5.2850960665E-03
-4.4140E-02,6.4798478628E-03
-4.4120E-02,5.6994809281E-03
-4.4100E-02,3.7593925639E-03
-4.4080E-02,3.7041600364E-03
-4.4060E-02,4.9319781069E-03
-4.4040E-02,5.5429796275E-03
-4.4020E-02,5.4224890708E-03
-4.4000E-02,4.0298560434E-03
-4.3980E-02,3.7870615181E-03
-4.3960E-02,4.8238996220E-03
-4.3940E-02,5.9270557642E-03
-4.3920E-02,6.4288820744E-03
-4.3900E-02,3.9878662380E-03
-4.3880E-02,3.8333838661E-03
-4.3860E-02,5.2998866022E-03
-4.3840E-02,6.6364125827E-03
-4.3820E-02,5.9743170046E-03
-4.3800E-02,3.9616764327E-03
-4.3780E-02,4.0842665036E-03
-4.3760E-02,5.1319679121E-03
-4.3740E-02,5.9277934313E-03
-4.3720E-02,4.9276894333E-03
-4.3700E-02,4.4893296751E-03
-4.3680E-02,4.0214656163E-03
-4.3660E-02,4.8156145760E-03
-4.3640E-02,5.0042303839E-03
-4.3620E-02,4.6775325420E-03
-4.3600E-02,4.3350738008E-03
-4.3580E-02,3.9734013822E-03
-4.3560E-02,4.9385703810E-03
-4.3540E-02,4.5445359766E-03
-4.3520E-02,3.6547034376E-03
-4.3500E-02,4.0240238478E-03
-4.3480E-02,4.2610367222E-03
-4.3460E-02,4.5973485554E-03
-4.3440E-02,4.7082203525E-03
-4.3420E-02,4.4689601444E-03
-4.3400E-02,4.6712535500E-03
-4.3380E-02,4.1811955815E-03
-4.3360E-02,4.9589303749E-03
-4.3340E-02,5.3909143432E-03
-4.3320E-02,4.6348589522E-03
-4.3300E-02,4.6719235063E-03
-4.3280E-02,5.8023957432E-03
-4.3260E-02,5.7527431644E-03
-4.3240E-02,5.7333902506E-03
-4.3220E-02,3.7490351835E-03
-4.3200E-02,3.9071686977E-03
-4.3180E-02,4.7882159884E-03
-4.3160E-02,5.2118505377E-03
-4.3140E-02,4.3049086039E-03
-4.3120E-02,3.5248082212E-03
-4.3100E-02,3.6722272040E-03
-4.3080E-02,4.7397626551E-03
-4.3060E-02,5.7088565008E-03
-4.3040E-02,4.7893975910E-03
-4.3020E-02,3.9456370605E-03
-4.3000E-02,3.4842169794E-03
-4.2980E-02,4.4987786807E-03
-4.2960E-02,4.3960808265E-03
-4.2940E-02,3.7453020252E-03
-4.2920E-02,3.5333736475E-03
-4.2900E-02,4.1395371780E-03
-4.2880E-02,5.8399404723E-03
-4.2860E-02,5.3140133805E-03
-4.2840E-02,3.8265512661E-03
-4.2820E-02,3.0100982473E-03
-4.2800E-02,3.1434643615E-03
-4.2780E-02,4.6257046320E-03
-4.2760E-02,5.3732608771E-03
-4.2740E-02,5.0763706042E-03
-4.2720E-02,4.1622103091E-03
-4.2700E-02,4.6269658663E-03
-4.2680E-02,4.6585072153E-03
-4.2660E-02,5.4248608589E-03
-4.2640E-02,4.1658118604E-03
-4.2620E-02,4.1856897719E-03
-4.2600E-02,5.4294160845E-03
-4.2580E-02,5.6678094026E-03
-4.2560E-02,5.5856708603E-03
-4.2540E-02,3.9328239686E-03
-4.2520E-02,4.6584695452E-03
-4.2500E-02,5.4201330183E-03
-4.2480E-02,5.3066467229E-03
-4.2460E-02,4.2321046263E-03
-4.2440E-02,3.8788631659E-03
-4.2420E-02,3.9425943624E-03
-4.2400E-02,4.3274558500E-03
-4.2380E-02,4.9322842364E-03
-4.2360E-02,4.5750368668E-03
-4.2340E-02,4.5216845083E-03
-4.2320E-02,4.1510971418E-03
-4.2300E-02,5.0112060350E-03
-4.2280E-02,4.6333740812E-03
-4.2260E-02,3.6018827526E-03
-4.2240E-02,3.0086639210E-03
-4.2220E-02,4.0810921984E-03
-4.2200E-02,5.8719057295E-03
-4.2180E-02,5.8847626905E-03
-4.2160E-02,4.5984142865E-03
-4.2140E-02,4.3188036393E-03
-4.2120E-02,4.8021267595E-03
-4.2100E-02,5.3289364769E-03
-4.2080E-02,5.8392428595E-03
-4.2060E-02,4.6640142079E-03
-4.2040E-02,3.8682649827E-03
-4.2020E-02,5.1737913012E-03
-4.2000E-02,5.4295591357E-03
-4.1980E-02,6.1165689797E-03
-4.1960E-02,4.1882751831E-03
-4.1940E-02,4.3505977120E-03
-4.1920E-02,5.1582907550E-03
-4.1900E-02,5.6548985591E-03
-4.1880E-02,5.2994512498E-03
-4.1860E-02,4.4078644269E-03
-4.1840E-02,4.7815173797E-03
-4.1820E-02,5.3175481745E-03
-4.1800E-02,5.1478809225E-03
-4.1780E-02,4.0637095758E-03
-4.1760E-02,4.0726373984E-03
-4.1740E-02,4.0608251877E-03
-4.1720E-02,3.9728325154E-03
-4.1700E-02,4.5399883804E-03
-4.1680E-02,4.4357474811E-03
-4.1660E-02,4.1087292046E-03
-4.1640E-02,4.8914054617E-03
-4.1620E-02,5.9611305492E-03
-4.1600E-02,5.2266768361E-03
-4.1580E-02,4.6001781072E-03
-4.1560E-02,4.4985669650E-03
-4.1540E-02,4.4725588346E-03
-4.1520E-02,4.9235705138E-03
-4.1500E-02,4.6646741506E-03
-4.1480E-02,3.9735329892E-03
-4.1460E-02,3.7541015785E-03
-4.1440E-02,5.2756360937E-03
-4.1420E-02,5.2522763170E-03
-4.1400E-02,5.1848973160E-03
-4.1380E-02,3.7023914473E-03
-4.1360E-02,3.6742561462E-03
-4.1340E-02,5.6810297134E-03
-4.1320E-02,5.9306377651E-03
-4.1300E-02,6.0678796120E-03
-4.1280E-02,4.3817614060E-03
-4.1260E-02,4.5896142563E-03
-4.1240E-02,4.9285835030E-03
-4.1220E-02,5.6325477699E-03
-4.1200E-02,4.6057466118E-03
-4.1180E-02,3.3716209390E-03
-4.1160E-02,4.3928025709E-03
-4.1140E-02,5.3122080749E-03
-4.1120E-02,5.6344770531E-03
-4.1100E-02,4.7651156112E-03
-4.1080E-02,4.1032903997E-03
-4.1060E-02,4.8599876135E-03
-4.1040E-02,5.9190835234E-03
-4.1020E-02,5.4461611758E-03
-4.1000E-02,4.5883511146E-03
-4.0980E-02,4.4174664973E-03
-4.0960E-02,4.2332590491E-03
-4.0940E-02,5.3314241365E-03
-4.0920E-02,5.5734595369E-03
-4.0900E-02,5.0218104171E-03
-4.0880E-02,4.3850887758E-03
-4.0860E-02,4.6775444629E-03
-4.0840E-02,5.1185978744E-03
-4.0820E-02,5.6877903109E-03
-4.0800E-02,4.7912801442E-03
-4.0780E-02,4.9171460864E-03
-4.0760E-02,4.9052661649E-03
-4.0740E-02,5.5177167937E-03
-4.0720E-02,6.0983828865E-03
-4.0700E-02,4.5680669378E-03
-4.0680E-02,4.7591885251E-03
-4.0660E-02,5.0715478729E-03
-4.0640E-02,5.7535013355E-03
-4.0620E-02,5.5244921732E-03
-4.0600E-02,4.6616552944E-03
-4.0580E-02,4.6779893520E-03
-4.0560E-02,5.0167211339E-03
-4.0540E-02,5.3823875407E-03
-4.0520E-02,3.7197497512E-03
-4.0500E-02,3.2515509527E-03
-4.0480E-02,4.0005257884E-03
-4.0460E-02,4.9084194892E-03
-4.0440E-02,5.5611142223E-03
-4.0420E-02,4.7492226280E-03
-4.0400E-02,4.6153024289E-03
-4.0380E-02,4.6042989341E-03
-4.0360E-02,5.9637297886E-03
-4.0340E-02,5.6239046191E-03
-4.0320E-02,3.6787255411E-03
-4.0300E-02,3.4931448019E-03
-4.0280E-02,3.7719968011E-03
-4.0260E-02,5.3816827754E-03
-4.0240E-02,4.9537352338E-03
-4.0220E-02,3.9028833620E-03
-4.0200E-02,3.5272930198E-03
-4.0180E-02,4.5243233253E-03
-4.0160E-02,5.2006405724E-03
-4.0140E-02,5.5969847761E-03
-4.0120E-02,3.6913445603E-03
-4.0100E-02,3.5555275029E-03
-4.0080E-02,3.5948460663E-03
-4.0060E-02,4.2703364778E-03
-4.0040E-02,4.8325189309E-03
-4.0020E-02,2.9343054542E-03
-4.0000E-02,2.9205048325E-03
-3.9980E-02,4.0496576610E-03
-3.9960E-02,5.0675491163E-03
-3.9940E-02,4.0189526844E-03
-3.9920E-02,2.6685707690E-03
-3.9900E-02,2.7777784044E-03
-3.9880E-02,3.7276714472E-03
-3.9860E-02,4.2395337495E-03
-3.9840E-02,3.2346532735E-03
-3.9820E-02,3.0678460909E-03
-3.9800E-02,2.9570110103E-03
-3.9780E-02,3.6561210746E-03
-3.9760E-02,3.5176308680E-03
-3.9740E-02,2.9010656112E-03
-3.9720E-02,2.9841277871E-03
-3.9700E-02,2.5903050984E-03
-3.9680E-02,3.7407425081E-03
-3.9660E-02,3.8299625593E-03
-3.9640E-02,3.2125356577E-03
-3.9620E-02,2.9854166780E-03
-3.9600E-02,3.8339431961E-03
-3.9580E-02,3.8229964449E-03
-3.9560E-02,4.2672751831E-03
-3.9540E-02,2.6514651889E-03
-3.9520E-02,2.7887942969E-03
-3.9500E-02,3.4953816451E-03
-3.9480E-02,4.1023829786E-03
-3.9460E-02,3.6816671497E-03
-3.9440E-02,2.0443951908E-03
-3.9420E-02,1.6968376296E-03
-3.9400E-02,3.5738986090E-03
-3.9380E-02,3.4761207609E-03
-3.9360E-02,2.9576180240E-03
-3.9340E-02,1.8966982119E-03
-3.9320E-02,2.1246893269E-03
-3.9300E-02,3.0687067820E-03
-3.9280E-02,2.9857495103E-03
-3.9260E-02,1.6106345272E-03
-3.9240E-02,7.1128241085E-04
-3.9220E-02,8.8608567614E-04
-3.9200E-02,1.4772727045E-03
-3.9180E-02,1.3609592415E-03
-3.9160E-02,2.6110042841E-04
-3.9140E-02,-1.2187357704E-05
-3.9120E-02,6.2407938089E-04
-3.9100E-02,1.8333379947E-03
-3.9080E-02,1.8990914577E-03
-3.9060E-02,4.9609246685E-04
-3.9040E-02,-4.2576445712E-04
-3.9020E-02,-1.3160962446E-03
-3.9000E-02,-1.0989765405E-03
-3.8980E-02,-1.1355370777E-03
-3.8960E-02,-2.8966260094E-03
-3.8940E-02,-4.4405990518E-03
-3.8920E-02,-4.4151049519E-03
-3.8900E-02,-5.3542982453E-03
-3.8880E-02,-7.1194789169E-03
-3.8860E-02,-1.0637799168E-02
-3.8840E-02,-1.2886750233E-02
-3.8820E-02,-1.4333408913E-02
-3.8800E-02,-1.8010614650E-02
-3.8780E-02,-2.1837415178E-02
-3.8760E-02,-2.7259883144E-02
-3.8740E-02,-3.2266422727E-02
-3.8720E-02,-3.7519161929E-02
-3.8700E-02,-4.3546197452E-02
-3.8680E-02,-5.0658827680E-02
-3.8660E-02,-5.7654598467E-02
-3.8640E-02,-6.2302742456E-02
-3.8620E-02,-6.5984659344E-02
-3.8600E-02,-6.8524544509E-02
-3.8580E-02,-7.0483295804E-02
-3.8560E-02,-6.8964560800E-02
-3.8540E-02,-6.3944822841E-02
-3.8520E-02,-5.4543603503E-02
-3.8500E-02,-4.4012458861E-02
-3.8480E-02,-3.1361111576E-02
-3.8460E-02,-1.6778855997E-02
-3.8440E-02,-2.9092722083E-03
-3.8420E-02,1.0644911442E-02
-3.8400E-02,1.9989208341E-02
-3.8380E-02,2.3997031045E-02
-3.8360E-02,2.5193318734E-02
-3.8340E-02,2.4522328712E-02
-3.8320E-02,2.1332169716E-02
-3.8300E-02,1.7382274623E-02
-3.8280E-02,1.2469756842E-02
-3.8260E-02,9.6415444470E-03
-3.8240E-02,8.9893089080E-03
-3.8220E-02,7.0501937685E-03
-3.8200E-02,3.2208421614E-03
-3.8180E-02,-3.7392812313E-03
-3.8160E-02,-9.0163772767E-03
-3.8140E-02,-1.0656447316E-02
-3.8120E-02,-8.5081723155E-03
-3.8100E-02,-2.1963405414E-03
-3.8080E-02,5.3933748230E-03
-3.8060E-02,1.3163867746E-02
-3.8040E-02,1.6472172213E-02
-3.8020E-02,1.3070077687E-02
-3.8000E-02,3.2836716589E-03
-3.7980E-02,-5.2766128855E-03
-3.7960E-02,-6.7227994967E-03
-3.7940E-02,1.5548099285E-04
-3.7920E-02,1.0219223155E-02
-3.7900E-02,1.5020192984E-02
-3.7880E-02,1.2480181934E-02
-3.7860E-02,2.9021375412E-03
-3.7840E-02,-2.9717002088E-03
-3.7820E-02,-2.3342404236E-03
-3.7800E-02,3.3469841924E-03
-3.7780E-02,7.5132947006E-03
-3.7760E-02,5.2731012272E-03
-3.7740E-02,9.9774663878E-04
-3.7720E-02,2.0320818243E-03
-3.7700E-02,7.2016334424E-03
-3.7680E-02,8.6469688992E-03
-3.7660E-02,3.6767104272E-03
-3.7640E-02,-5.7023563250E-04
-3.7620E-02,1.2930004065E-03
-3.7600E-02,4.7416247043E-03
-3.7580E-02,3.6454418291E-03
-3.7560E-02,9.0173594925E-04
-3.7540E-02,3.1200607159E-03
-3.7520E-02,8.0867486311E-03
-3.7500E-02,5.1286972859E-03
-3.7480E-02,-5.9470882397E-04
-3.7460E-02,2.3000924534E-03
-3.7440E-02,9.0301066204E-03
-3.7420E-02,8.0913153008E-03
-3.7400E-02,4.1196182585E-03
-3.7380E-02,6.7768144296E-03
-3.7360E-02,1.0215990676E-02
-3.7340E-02,5.9751085543E-03
-3.7320E-02,4.0287288003E-03
-3.7300E-02,7.5896649435E-03
-3.7280E-02,4.7516988435E-03
-3.7260E-02,1.7030870577E-03
-3.7240E-02,5.1023010101E-03
-3.7220E-02,5.7748278784E-03
-3.7200E-02,2.7852080045E-03
-3.7180E-02,6.3683886022E-03
-3.7160E-02,9.9535604721E-03
-3.7140E-02,6.6040868366E-03
-3.7120E-02,7.2807364392E-03
-3.7100E-02,8.1125951136E-03
-3.7080E-02,3.1771128541E-03
-3.7060E-02,4.8601020545E-03
-3.7040E-02,9.0425320436E-03
-3.7020E-02,6.7820796658E-03
-3.7000E-02,7.6048531614E-03
-3.6980E-02,8.9807215472E-03
-3.6960E-02,6.7827095677E-03
-3.6940E-02,7.6585126030E-03
-3.6920E-02,6.0821961715E-03
-3.6900E-02,5.0480040371E-03
-3.6880E-02,8.0423541359E-03
-3.6860E-02,8.4403768064E-03
-3.6840E-02,8.6650438894E-03
-3.6820E-02,6.4559731020E-03
-3.6800E-02,6.0516738236E-03
-3.6780E-02,6.4397854333E-03
-3.6760E-02,7.7733454866E-03
-3.6740E-02,9.3226691190E-03
-3.6720E-02,6.0310658743E-03
-3.6700E-02,6.0829295471E-03
-3.6680E-02,6.8416413980E-03
-3.6660E-02,7.5847792698E-03
-3.6640E-02,7.5951438027E-03
-3.6620E-02,5.8395232398E-03
-3.6600E-02,6.3796905971E-03
-3.6580E-02,7.3318910551E-03
-3.6560E-02,8.7270212788E-03
-3.6540E-02,7.4865918185E-03
-3.6520E-02,6.1128191321E-03
-3.6500E-02,7.1207704396E-03
-3.6480E-02,8.3412609532E-03
-3.6460E-02,8.7425504353E-03
-3.6440E-02,6.8240461060E-03
-3.6420E-02,5.9613937633E-03
-3.6400E-02,8.2067828546E-03
-3.6380E-02,9.1429243900E-03
-3.6360E-02,8.6813154814E-03
-3.6340E-02,7.2972960408E-03
-3.6320E-02,6.8531121932E-03
-3.6300E-02,6.9976300987E-03
-3.6280E-02,7.6067295157E-03
-3.6260E-02,7.9860382343E-03
-3.6240E-02,7.2480034740E-03
-3.6220E-02,6.3830432393E-03
-3.6200E-02,8.1635222782E-03
-3.6180E-02,8.5181456128E-03
-3.6160E-02,7.8283114621E-03
-3.6140E-02,6.4200653549E-03
-3.6120E-02,6.1706585285E-03
-3.6100E-02,5.7663759394E-03
-3.6080E-02,7.5521245059E-03
-3.6060E-02,7.3618311848E-03
-3.6040E-02,6.4426249987E-03
-3.6020E-02,5.8338340954E-03
-3.6000E-02,7.0601906599E-03
-3.5980E-02,7.1629915109E-03
-3.5960E-02,6.4792613530E-03
-3.5940E-02,6.3838839033E-03
-3.5920E-02,6.1775822043E-03
-3.5900E-02,7.2070002449E-03
-3.5880E-02,7.3132104817E-03
-3.5860E-02,7.1465573175E-03
-3.5840E-02,6.6510581599E-03
-3.5820E-02,6.2936114724E-03
-3.5800E-02,6.7363247541E-03
-3.5780E-02,7.7115588321E-03
-3.5760E-02,6.5363144449E-03
-3.5740E-02,6.5578217091E-03
-3.5720E-02,7.0974788507E-03
-3.5700E-02,7.4865098025E-03
-3.5680E-02,8.2157130613E-03
-3.5660E-02,7.5298004196E-03
-3.5640E-02,6.7229370734E-03
-3.5620E-02,7.4068779933E-03
-3.5600E-02,7.8881516673E-03
-3.5580E-02,7.6386346915E-03
-3.5560E-02,6.4755696796E-03
-3.5540E-02,6.6039266193E-03
-3.5520E-02,7.6680021398E-03
-3.5500E-02,8.5260491890E-03
-3.5480E-02,7.1787977098E-03
-3.5460E-02,6.2682399197E-03
-3.5440E-02,6.3734387848E-03
-3.5420E-02,6.8487043103E-03
-3.5400E-02,7.8308835219E-03
-3.5380E-02,6.6881804113E-03
-3.5360E-02,5.6834453706E-03
-3.5340E-02,6.1202964159E-03
-3.5320E-02,6.5354694894E-03
-3.5300E-02,7.2094263924E-03
-3.5280E-02,7.0914797621E-03
-3.5260E-02,6.1435145719E-03
-3.5240E-02,6.8406691270E-03
-3.5220E-02,7.4134678831E-03
-3.5200E-02,7.3316712331E-03
-3.5180E-02,7.0104784765E-03
-3.5160E-02,6.4414968020E-03
-3.5140E-02,6.5609159056E-03
-3.5120E-02,7.5400538495E-03
-3.5100E-02,8.2746720714E-03
-3.5080E-02,6.5679955072E-03
-3.5060E-02,6.1774577498E-03
-3.5040E-02,7.2832722593E-03
-3.5020E-02,7.9986338884E-03
-3.5000E-02,8.0053854261E-03
-3.4980E-02,6.8429836947E-03
-3.4960E-02,6.7562141097E-03
-3.4940E-02,7.0774411986E-03
-3.4920E-02,7.1080040777E-03
-3.4900E-02,7.6253175827E-03
-3.4880E-02,6.7387118010E-03
-3.4860E-02,6.5164308113E-03
-3.4840E-02,7.7296295307E-03
-3.4820E-02,8.0071077620E-03
-3.4800E-02,7.1124944535E-03
-3.4780E-02,6.1188902231E-03
-3.4760E-02,5.7390526921E-03
-3.4740E-02,6.7551026022E-03
-3.4720E-02,7.6361885167E-03
-3.4700E-02,6.0197753235E-03
-3.4680E-02,6.6965436586E-03
-3.4660E-02,6.6274261092E-03
-3.4640E-02,7.2164606945E-03
-3.4620E-02,6.8563255990E-03
-3.4600E-02,6.3760995363E-03
-3.4580E-02,5.9062346687E-03
-3.4560E-02,6.4777822041E-03
-3.4540E-02,8.0604362786E-03
-3.4520E-02,8.2432465938E-03
-3.4500E-02,7.0183601183E-03
-3.4480E-02,6.1624678962E-03
-3.4460E-02,7.4419112210E-03
-3.4440E-02,8.0972137767E-03
-3.4420E-02,8.2746348781E-03
-3.4400E-02,7.4516463289E-03
-3.4380E-02,7.2014613042E-03
-3.4360E-02,7.5455155426E-03
-3.4340E-02,8.2981605941E-03
-3.4320E-02,8.2387385751E-03
-3.4300E-02,7.6709981078E-03
-3.4280E-02,7.1936521417E-03
-3.4260E-02,7.7994375403E-03
-3.4240E-02,8.3338003587E-03
-3.4220E-02,8.7049475320E-03
-3.4200E-02,7.5873527600E-03
-3.4180E-02,7.5019187960E-03
-3.4160E-02,7.8386388018E-03
-3.4140E-02,9.2335873506E-03
-3.4120E-02,7.9249930616E-03
-3.4100E-02,6.8990316137E-03
-3.4080E-02,7.6957492953E-03
-3.4060E-02,8.5938363627E-03
-3.4040E-02,8.2958426885E-03
-3.4020E-02,7.6111493195E-03
-3.4000E-02,7.7969927961E-03
-3.3980E-02,7.5698080128E-03
-3.3960E-02,8.6809702512E-03
-3.3940E-02,8.6622949231E-03
-3.3920E-02,8.0586791336E-03
-3.3900E-02,7.3254737803E-03
-3.3880E-02,7.8824439262E-03
-3.3860E-02,8.3523464640E-03
-3.3840E-02,8.4389915944E-03
-3.3820E-02,7.6935143595E-03
-3.3800E-02,7.4416394238E-03
-3.3780E-02,8.7110539090E-03
-3.3760E-02,9.4102855668E-03
-3.3740E-02,9.1655679572E-03
-3.3720E-02,8.6837187408E-03
-3.3700E-02,8.3367996645E-03
-3.3680E-02,9.6049214441E-03
-3.3660E-02,9.4504137998E-03
-3.3640E-02,9.4180580128E-03
-3.3620E-02,7.9669466272E-03
-3.3600E-02,7.4298443793E-03
-3.3580E-02,8.0198192875E-03
-3.3560E-02,8.4914107826E-03
-3.3540E-02,8.4932756928E-03
-3.3520E-02,7.2335219289E-03
-3.3500E-02,7.2224006553E-03
-3.3480E-02,8.8580885610E-03
-3.3460E-02,9.6145754897E-03
-3.3440E-02,8.4863620305E-03
-3.3420E-02,7.6272063348E-03
-3.3400E-02,8.0999679882E-03
-3.3380E-02,9.0133934772E-03
-3.3360E-02,9.1871963381E-03
-3.3340E-02,8.7292228361E-03
-3.3320E-02,8.1222796768E-03
-3.3300E-02,8.3664465394E-03
-3.3280E-02,9.5369583176E-03
-3.3260E-02,9.9950290943E-03
-3.3240E-02,9.0394616890E-03
-3.3220E-02,7.7304148815E-03
-3.3200E-02,9.0036030562E-03
-3.3180E-02,9.5341721579E-03
-3.3160E-02,1.0227359904E-02
-3.3140E-02,9.1892982364E-03
-3.3120E-02,8.5482721859E-03
-3.3100E-02,9.3750954597E-03
-3.3080E-02,8.9473768000E-03
-3.3060E-02,1.0181543958E-02
-3.3040E-02,8.7872162509E-03
-3.3020E-02,8.4822087786E-03
-3.3000E-02,9.1847267983E-03
-3.2980E-02,9.4685631765E-03
-3.2960E-02,9.6107245526E-03
-3.2940E-02,8.7018647797E-03
-3.2920E-02,8.6091576181E-03
-3.2900E-02,9.8712264266E-03
-3.2880E-02,1.0329099793E-02
-3.2860E-02,9.0025549681E-03
-3.2840E-02,8.3663225617E-03
-3.2820E-02,8.5392051269E-03
-3.2800E-02,9.4384757041E-03
-3.2780E-02,1.0313512939E-02
-3.2760E-02,9.3446598961E-03
-3.2740E-02,8.8859391903E-03
-3.2720E-02,9.8588997086E-03
-3.2700E-02,1.0148057590E-02
-3.2680E-02,1.0184854638E-02
-3.2660E-02,9.3508892970E-03
-3.2640E-02,9.2312265297E-03
-3.2620E-02,9.7199197902E-03
-3.2600E-02,1.0417300843E-02
-3.2580E-02,1.0455213690E-02
-3.2560E-02,9.3640347444E-03
-3.2540E-02,9.4719806686E-03
-3.2520E-02,1.0237479820E-02
-3.2500E-02,1.0590596349E-02
-3.2480E-02,1.0532500891E-02
-3.2460E-02,9.3139697015E-03
-3.2440E-02,8.6708117119E-03
-3.2420E-02,9.7386828564E-03
-3.2400E-02,1.0003545883E-02
-3.2380E-02,1.0336740632E-02
-3.2360E-02,9.0227609436E-03
-3.2340E-02,8.5886955810E-03
-3.2320E-02,9.2628928100E-03
-3.2300E-02,1.0158720146E-02
-3.2280E-02,1.0050208693E-02
-3.2260E-02,8.0998192150E-03
-3.2240E-02,8.2362499619E-03
-3.2220E-02,8.9107700096E-03
-3.2200E-02,1.0283229486E-02
-3.2180E-02,9.1505447250E-03
-3.2160E-02,7.6354861356E-03
-3.2140E-02,7.8823375915E-03
-3.2120E-02,8.9309278246E-03
-3.2100E-02,9.5271154445E-03
-3.2080E-02,9.1868997453E-03
-3.2060E-02,8.6091681086E-03
-3.2040E-02,8.7427979138E-03
-3.2020E-02,9.1651922095E-03
-3.2000E-02,9.4416366578E-03
-3.1980E-02,8.6216645805E-03
-3.1960E-02,8.0165581980E-03
-3.1940E-02,9.2565565976E-03
-3.1920E-02,1.0187524926E-02
-3.1900E-02,1.0031118516E-02
-3.1880E-02,9.5358248756E-03
-3.1860E-02,8.6123343074E-03
-3.1840E-02,9.4625202189E-03
-3.1820E-02,9.5639792501E-03
-3.1800E-02,9.8169656932E-03
-3.1780E-02,8.3377395106E-03
-3.1760E-02,8.5537806090E-03
-3.1740E-02,8.8829665873E-03
-3.1720E-02,9.2880211758E-03
-3.1700E-02,8.6715121858E-03
-3.1680E-02,7.6619858851E-03
-3.1660E-02,8.4576621542E-03
-3.1640E-02,9.2575565251E-03
-3.1620E-02,9.8528433996E-03
-3.1600E-02,9.0392561722E-03
-3.1580E-02,8.4512224681E-03
-3.1560E-02,8.3909121015E-03
-3.1540E-02,9.1542573793E-03
-3.1520E-02,9.2066875347E-03
-3.1500E-02,8.7843404458E-03
-3.1480E-02,7.7498569639E-03
-3.1460E-02,8.4757190246E-03
-3.1440E-02,9.0377536582E-03
-3.1420E-02,9.6753922574E-03
-3.1400E-02,9.0249434274E-03
-3.1380E-02,8.0204320233E-03
-3.1360E-02,8.7115169179E-03
-3.1340E-02,9.3979345301E-03
-3.1320E-02,9.3457346871E-03
-3.1300E-02,8.6381145096E-03
-3.1280E-02,8.2180686370E-03
-3.1260E-02,8.6073198876E-03
-3.1240E-02,9.6869135974E-03
-3.1220E-02,9.8554731566E-03
-3.1200E-02,8.5611830294E-03
-3.1180E-02,7.8381395533E-03
-3.1160E-02,8.2067790399E-03
-3.1140E-02,8.3936949233E-03
-3.1120E-02,8.5563598213E-03
-3.1100E-02,7.5745601721E-03
-3.1080E-02,7.4211311335E-03
-3.1060E-02,8.4215646260E-03
-3.1040E-02,9.6581398114E-03
-3.1020E-02,9.2364126108E-03
-3.1000E-02,8.0991821606E-03
-3.0980E-02,8.1327352856E-03
-3.0960E-02,8.8110662161E-03
-3.0940E-02,9.4335027691E-03
-3.0920E-02,8.4069076047E-03
-3.0900E-02,7.4476623542E-03
-3.0880E-02,7.0951967079E-03
-3.0860E-02,8.4757538337E-03
-3.0840E-02,8.5633783877E-03
-3.0820E-02,7.6397409537E-03
-3.0800E-02,7.0361051371E-03
-3.0780E-02,8.4432125572E-03
-3.0760E-02,9.0415626336E-03
-3.0740E-02,9.1080141863E-03
-3.0720E-02,8.0061893736E-03
-3.0700E-02,7.3436741787E-03
-3.0680E-02,8.6517911536E-03
-3.0660E-02,9.3757024734E-03
-3.0640E-02,8.8461085037E-03
-3.0620E-02,8.2522344978E-03
-3.0600E-02,6.9858927515E-03
-3.0580E-02,8.4359584331E-03
-3.0560E-02,8.9230523817E-03
-3.0540E-02,9.2259617704E-03
-3.0520E-02,7.9114294279E-03
-3.0500E-02,7.7231955666E-03
-3.0480E-02,8.1408591607E-03
-3.0460E-02,8.7054739603E-03
-3.0440E-02,9.1729327075E-03
