[s],CH1[V]
-3.0700E-02,1.1290240855E-02
-3.0680E-02,1.0716217432E-02
-3.0660E-02,1.0027936199E-02
-3.0640E-02,1.1290045542E-02
-3.0620E-02,1.0372272128E-02
-3.0600E-02,1.1433600226E-02
-3.0580E-02,1.1834772091E-02
-3.0560E-02,1.0343170566E-02
-3.0540E-02,1.1433209601E-02
-3.0520E-02,1.0601373685E-02
-3.0500E-02,9.9418033888E-03
-3.0480E-02,1.1290045542E-02
-3.0460E-02,1.1060553360E-02
-3.0440E-02,1.2064264273E-02
-3.0420E-02,1.3268756430E-02
-3.0400E-02,1.1576568972E-02
-3.0380E-02,1.2207623644E-02
-3.0360E-02,1.0859967428E-02
-3.0340E-02,9.9130924520E-03
-3.0320E-02,1.1289850230E-02
-3.0300E-02,1.0773443993E-02
-3.0280E-02,1.2494928324E-02
-3.0260E-02,1.3297857991E-02
-3.0240E-02,1.1691608032E-02
-3.0220E-02,1.2236334581E-02
-3.0200E-02,1.0859576803E-02
-3.0180E-02,1.0114069009E-02
-3.0160E-02,1.1375983040E-02
-3.0140E-02,1.0486920562E-02
-3.0120E-02,1.1203717419E-02
-3.0100E-02,1.2523248636E-02
-3.0080E-02,1.1289850230E-02
-3.0060E-02,1.2322272079E-02
-3.0040E-02,1.1261334605E-02
-3.0020E-02,1.0458014313E-02
-3.0000E-02,1.2207623644E-02
-2.9980E-02,1.1146490858E-02
-2.9960E-02,1.1748834593E-02
-2.9940E-02,1.2150397083E-02
-2.9920E-02,1.0544537749E-02
-2.9900E-02,1.2236139268E-02
-2.9880E-02,1.1318561166E-02
-2.9860E-02,9.5976627725E-03
-2.9840E-02,1.0773248680E-02
-2.9820E-02,9.9705143255E-03
-2.9800E-02,1.1146881483E-02
-2.9780E-02,1.1203717419E-02
-2.9760E-02,9.8269596417E-03
-2.9740E-02,1.0744928368E-02
-2.9720E-02,1.0630475246E-02
-2.9700E-02,1.0314850254E-02
-2.9680E-02,1.1117584609E-02
-2.9660E-02,9.8269596417E-03
-2.9640E-02,1.0543756499E-02
-2.9620E-02,1.0859381491E-02
-2.9600E-02,9.4826237129E-03
-2.9580E-02,1.1117584609E-02
-2.9560E-02,1.0228522132E-02
-2.9540E-02,9.3968815275E-03
-2.9520E-02,1.1117779922E-02
-2.9500E-02,9.7693424556E-03
-2.9480E-02,1.1547858036E-02
-2.9460E-02,1.2322272079E-02
-2.9440E-02,1.0859576803E-02
-2.9420E-02,1.1576959597E-02
-2.9400E-02,1.0457819001E-02
-2.9380E-02,9.1961002826E-03
-2.9360E-02,1.0228717444E-02
-2.9340E-02,9.3968815275E-03
-2.9320E-02,1.0773248680E-02
-2.9300E-02,1.1203522107E-02
-2.9280E-02,9.5685612107E-03
-2.9260E-02,9.8271549542E-03
-2.9240E-02,8.6222721721E-03
-2.9220E-02,7.9337956270E-03
-2.9200E-02,9.5976627725E-03
-2.9180E-02,8.9664127884E-03
-2.9160E-02,1.0658795558E-02
-2.9140E-02,1.1175006483E-02
-2.9120E-02,1.0228522132E-02
-2.9100E-02,1.1290045542E-02
-2.9080E-02,1.0170904945E-02
-2.9060E-02,9.1675846583E-03
-2.9040E-02,9.9128971395E-03
-2.9020E-02,8.9951237252E-03
-2.9000E-02,1.0085162760E-02
-2.8980E-02,1.1002936174E-02
-2.8960E-02,1.1089264297E-02
-2.8940E-02,1.1719928344E-02
-2.8920E-02,1.0429303376E-02
-2.8900E-02,9.3679752783E-03
-2.8880E-02,1.0429303376E-02
-2.8860E-02,9.5404362114E-03
-2.8840E-02,1.0830865866E-02
-2.8820E-02,1.1203717419E-02
-2.8800E-02,1.0515436187E-02
-2.8780E-02,1.0888287740E-02
-2.8760E-02,1.0285748693E-02
-2.8740E-02,9.5972721475E-03
-2.8720E-02,1.0658990871E-02
-2.8700E-02,1.0056451823E-02
-2.8680E-02,1.0859576803E-02
-2.8660E-02,1.1175201795E-02
-2.8640E-02,1.0027936199E-02
-2.8620E-02,1.0543951811E-02
-2.8600E-02,9.3107487172E-03
-2.8580E-02,8.6509831089E-03
-2.8560E-02,1.0286139318E-02
-2.8540E-02,1.0056451823E-02
-2.8520E-02,1.1662506470E-02
-2.8500E-02,1.1605279909E-02
-2.8480E-02,1.1117975234E-02
-2.8460E-02,1.1060358048E-02
-2.8440E-02,9.8269596417E-03
-2.8420E-02,9.3681705907E-03
-2.8400E-02,9.7699283931E-03
-2.8380E-02,9.1959049701E-03
-2.8360E-02,1.0199811195E-02
-2.8340E-02,1.0916608052E-02
-2.8320E-02,9.8843815152E-03
-2.8300E-02,1.0830865866E-02
-2.8280E-02,9.3683659032E-03
-2.8260E-02,8.3068424926E-03
-2.8240E-02,9.5687565232E-03
-2.8220E-02,9.4830143378E-03
-2.8200E-02,1.0802545555E-02
-2.8180E-02,1.0945904926E-02
-2.8160E-02,1.0228717444E-02
-2.8140E-02,1.0543951811E-02
-2.8120E-02,9.3683659032E-03
-2.8100E-02,8.6796940456E-03
-2.8080E-02,9.1673893458E-03
-2.8060E-02,8.4216862397E-03
-2.8040E-02,9.5404362114E-03
-2.8020E-02,9.8841862027E-03
-2.8000E-02,9.3396549665E-03
-2.7980E-02,9.8843815152E-03
-2.7960E-02,8.5363346743E-03
-2.7940E-02,7.5324284496E-03
-2.7920E-02,8.4216862397E-03
-2.7900E-02,7.8478581292E-03
-2.7880E-02,9.5404362114E-03
-2.7860E-02,9.3396549665E-03
-2.7840E-02,8.9091862273E-03
-2.7820E-02,9.2818424679E-03
-2.7800E-02,8.1345768719E-03
-2.7780E-02,7.2166081451E-03
-2.7760E-02,8.1060612476E-03
-2.7740E-02,7.3314518922E-03
-2.7720E-02,8.3355534293E-03
-2.7700E-02,9.1097721598E-03
-2.7680E-02,7.9914128130E-03
-2.7660E-02,8.3638737411E-03
-2.7640E-02,7.6470768842E-03
-2.7620E-02,7.6755925085E-03
-2.7600E-02,8.4218815522E-03
-2.7580E-02,7.6470768842E-03
-2.7560E-02,8.5359440493E-03
-2.7540E-02,8.3353581168E-03
-2.7520E-02,7.6185612599E-03
-2.7500E-02,7.7044987578E-03
-2.7480E-02,6.9011784656E-03
-2.7460E-02,6.7576237817E-03
-2.7440E-02,7.5035222004E-03
-2.7420E-02,7.9627018763E-03
-2.7400E-02,8.8804752906E-03
-2.7380E-02,9.3677799658E-03
-2.7360E-02,8.6798893581E-03
-2.7340E-02,9.3966862150E-03
-2.7320E-02,7.9912175005E-03
-2.7300E-02,7.3888737658E-03
-2.7280E-02,8.0486393741E-03
-2.7260E-02,7.5037175129E-03
-2.7240E-02,8.9377018516E-03
-2.7220E-02,9.2248112194E-03
-2.7200E-02,9.3968815275E-03
-2.7180E-02,9.8845768277E-03
-2.7160E-02,9.0240299744E-03
-2.7140E-02,8.5935612353E-03
-2.7120E-02,9.0238346619E-03
-2.7100E-02,8.9377018516E-03
-2.7080E-02,9.8269596417E-03
-2.7060E-02,9.9703190130E-03
-2.7040E-02,1.0285944005E-02
-2.7020E-02,1.0544147124E-02
-2.7000E-02,9.3681705907E-03
-2.6980E-02,8.8230534170E-03
-2.6960E-02,9.8841862027E-03
-2.6940E-02,9.4541080886E-03
-2.6920E-02,1.0515631499E-02
-2.6900E-02,1.0171100258E-02
-2.6880E-02,1.0142389321E-02
-2.6860E-02,1.0486725250E-02
-2.6840E-02,9.4253971518E-03
-2.6820E-02,9.1386784090E-03
-2.6800E-02,9.5976627725E-03
-2.6780E-02,9.6550846460E-03
-2.6760E-02,1.1117779922E-02
-2.6740E-02,1.1060748673E-02
-2.6720E-02,1.0630279934E-02
-2.6700E-02,1.0314850254E-02
-2.6680E-02,9.5400455864E-03
-2.6660E-02,9.4253971518E-03
-2.6640E-02,1.0429498689E-02
-2.6620E-02,1.0802350242E-02
-2.6600E-02,1.1978326775E-02
-2.6580E-02,1.1634186159E-02
-2.6560E-02,1.1146490858E-02
-2.6540E-02,1.0486725250E-02
-2.6520E-02,9.4252018393E-03
-2.6500E-02,9.8265690167E-03
-2.6480E-02,1.0257233068E-02
-2.6460E-02,1.0515240874E-02
-2.6440E-02,1.1633795534E-02
-2.6420E-02,1.2322467391E-02
-2.6400E-02,1.2265045518E-02
-2.6380E-02,1.1519342411E-02
-2.6360E-02,1.0917389302E-02
-2.6340E-02,1.0572858060E-02
-2.6320E-02,1.0027545574E-02
-2.6300E-02,1.0314654942E-02
-2.6280E-02,1.0830670554E-02
-2.6260E-02,1.1117975234E-02
-2.6240E-02,1.1490631475E-02
-2.6220E-02,1.2293951767E-02
-2.6200E-02,1.1347272103E-02
-2.6180E-02,1.1175201795E-02
-2.6160E-02,1.0658795558E-02
-2.6140E-02,1.0544147124E-02
-2.6120E-02,1.1375983040E-02
-2.6100E-02,1.0916803364E-02
-2.6080E-02,1.0916998677E-02
-2.6060E-02,1.0974615863E-02
-2.6040E-02,1.0314459629E-02
-2.6020E-02,1.0773443993E-02
-2.6000E-02,1.0371881503E-02
-2.5980E-02,1.1117779922E-02
-2.5960E-02,1.1605475222E-02
-2.5940E-02,1.0630084621E-02
-2.5920E-02,1.0171100258E-02
-2.5900E-02,9.7984440174E-03
-2.5880E-02,9.7695377681E-03
-2.5860E-02,1.0429498689E-02
-2.5840E-02,9.8843815152E-03
-2.5820E-02,1.0429498689E-02
-2.5800E-02,1.0859576803E-02
-2.5780E-02,1.0228912757E-02
-2.5760E-02,1.0802350242E-02
-2.5740E-02,1.0429303376E-02
-2.5720E-02,1.0027740887E-02
-2.5700E-02,9.9992252623E-03
-2.5680E-02,9.6548893335E-03
-2.5660E-02,1.0486920562E-02
-2.5640E-02,1.1060943985E-02
-2.5620E-02,1.0916803364E-02
-2.5600E-02,1.0945904926E-02
-2.5580E-02,1.0429694001E-02
-2.5560E-02,9.5115299621E-03
-2.5540E-02,9.5402408989E-03
-2.5520E-02,8.9955143502E-03
-2.5500E-02,9.1386784090E-03
-2.5480E-02,1.0085162760E-02
-2.5460E-02,1.0916998677E-02
-2.5440E-02,1.1777740842E-02
-2.5420E-02,1.0486529937E-02
-2.5400E-02,9.7695377681E-03
-2.5380E-02,9.4828190254E-03
-2.5360E-02,9.1384830966E-03
-2.5340E-02,9.2816471554E-03
-2.5320E-02,9.7982487049E-03
-2.5300E-02,9.8556705784E-03
-2.5280E-02,1.0859381491E-02
-2.5260E-02,1.0744928368E-02
-2.5240E-02,9.5115299621E-03
-2.5220E-02,9.2820377804E-03
-2.5200E-02,9.2246159069E-03
-2.5180E-02,9.4541080886E-03
-2.5160E-02,9.7125065196E-03
-2.5140E-02,9.7408268313E-03
-2.5120E-02,1.0802350242E-02
-2.5100E-02,1.0716412744E-02
-2.5080E-02,1.0056647136E-02
-2.5060E-02,9.8558658909E-03
-2.5040E-02,9.4543034011E-03
-2.5020E-02,1.0372272128E-02
-2.5000E-02,1.0457819001E-02
-2.4980E-02,9.9130924520E-03
-2.4960E-02,9.7410221438E-03
-2.4940E-02,9.7121158946E-03
-2.4920E-02,1.0085358073E-02
-2.4900E-02,9.7986393299E-03
-2.4880E-02,9.2531315312E-03
-2.4860E-02,1.0314850254E-02
-2.4840E-02,1.0659186183E-02
-2.4820E-02,1.0285944005E-02
-2.4800E-02,1.0285944005E-02
-2.4780E-02,8.9949284127E-03
-2.4760E-02,9.3681705907E-03
-2.4740E-02,9.5974674600E-03
-2.4720E-02,8.8230534170E-03
-2.4700E-02,9.9705143255E-03
-2.4680E-02,1.0429303376E-02
-2.4660E-02,1.0515631499E-02
-2.4640E-02,1.0515631499E-02
-2.4620E-02,9.3392643415E-03
-2.4600E-02,9.3681705907E-03
-2.4580E-02,8.8228581045E-03
-2.4560E-02,7.8193425049E-03
-2.4540E-02,8.8515690413E-03
-2.4520E-02,9.3675846533E-03
-2.4500E-02,9.6261783967E-03
-2.4480E-02,1.0716217432E-02
-2.4460E-02,9.7410221438E-03
-2.4440E-02,9.5117252746E-03
-2.4420E-02,9.0812565355E-03
-2.4400E-02,7.7904362556E-03
-2.4380E-02,8.3355534293E-03
-2.4360E-02,8.2781315558E-03
-2.4340E-02,8.2494206190E-03
-2.4320E-02,9.6548893335E-03
-2.4300E-02,8.9953190377E-03
-2.4280E-02,9.3968815275E-03
-2.4260E-02,8.9377018516E-03
-2.4240E-02,7.9625065638E-03
-2.4220E-02,8.6509831089E-03
-2.4200E-02,7.7904362556E-03
-2.4180E-02,7.6476628217E-03
-2.4160E-02,8.0199284373E-03
-2.4140E-02,7.8480534417E-03
-2.4120E-02,7.7904362556E-03
-2.4100E-02,7.7332096946E-03
-2.4080E-02,6.4998112882E-03
-2.4060E-02,7.5896550107E-03
-2.4040E-02,7.5896550107E-03
-2.4020E-02,7.7046940703E-03
-2.4000E-02,7.8765690659E-03
-2.3980E-02,7.0447331494E-03
-2.3960E-02,7.5324284496E-03
-2.3940E-02,7.3316472047E-03
-2.3920E-02,6.6431706596E-03
-2.3900E-02,7.0732487737E-03
-2.3880E-02,7.0734440862E-03
-2.3860E-02,7.3601628290E-03
-2.3840E-02,7.9056706277E-03
-2.3820E-02,6.9586003391E-03
-2.3800E-02,6.4134831654E-03
-2.3780E-02,6.8439519045E-03
-2.3760E-02,5.9836003638E-03
-2.3740E-02,6.6716862839E-03
-2.3720E-02,6.2416081697E-03
-2.3700E-02,6.6431706596E-03
-2.3680E-02,7.2453190819E-03
-2.3660E-02,5.8972722409E-03
-2.3640E-02,5.9259831777E-03
-2.3620E-02,5.6107488107E-03
-2.3600E-02,5.0369207002E-03
-2.3580E-02,5.8115300556E-03
-2.3560E-02,5.5820378739E-03
-2.3540E-02,6.2988347308E-03
-2.3520E-02,6.8150456552E-03
-2.3500E-02,6.3564519168E-03
-2.3480E-02,6.1841862962E-03
-2.3460E-02,5.9836003638E-03
-2.3440E-02,4.7500066449E-03
-2.3420E-02,5.4669988143E-03
-2.3400E-02,5.7541081820E-03
-2.3380E-02,6.6429753471E-03
-2.3360E-02,7.4177800150E-03
-2.3340E-02,6.7003972206E-03
-2.3320E-02,6.9873112759E-03
-2.3300E-02,6.5859440985E-03
-2.3280E-02,5.8402409924E-03
-2.3260E-02,6.4136784779E-03
-2.3240E-02,6.2127019205E-03
-2.3220E-02,6.5568425368E-03
-2.3200E-02,7.3320378297E-03
-2.3180E-02,6.9873112759E-03
-2.3160E-02,7.7044987578E-03
-2.3140E-02,7.8480534417E-03
-2.3120E-02,7.1597722090E-03
-2.3100E-02,7.5896550107E-03
-2.3080E-02,7.7328190696E-03
-2.3060E-02,7.7617253188E-03
-2.3040E-02,8.8230534170E-03
-2.3020E-02,7.9625065638E-03
-2.3000E-02,8.7082096699E-03
-2.2980E-02,8.3642643661E-03
-2.2960E-02,7.4748112636E-03
-2.2940E-02,8.7369206067E-03
-2.2920E-02,8.0773503109E-03
-2.2900E-02,8.7369206067E-03
-2.2880E-02,9.5400455864E-03
-2.2860E-02,8.8515690413E-03
-2.2840E-02,8.3068424926E-03
-2.2820E-02,7.9623112513E-03
-2.2800E-02,7.1023503355E-03
-2.2780E-02,8.5363346743E-03
-2.2760E-02,8.6222721721E-03
-2.2740E-02,9.0810612230E-03
-2.2720E-02,9.9130924520E-03
-2.2700E-02,9.3683659032E-03
-2.2680E-02,9.3677799658E-03
-2.2660E-02,8.7373112317E-03
-2.2640E-02,7.0445378369E-03
-2.2620E-02,8.0197331248E-03
-2.2600E-02,8.3355534293E-03
-2.2580E-02,9.6267643342E-03
-2.2560E-02,1.0142389321E-02
-2.2540E-02,9.2820377804E-03
-2.2520E-02,8.9375065391E-03
-2.2500E-02,8.7084049824E-03
-2.2480E-02,7.9910221880E-03
-2.2460E-02,8.3640690536E-03
-2.2440E-02,8.4502018639E-03
-2.2420E-02,8.8230534170E-03
-2.2400E-02,9.8554752659E-03
-2.2380E-02,8.9664127884E-03
-2.2360E-02,9.3968815275E-03
-2.2340E-02,9.5685612107E-03
-2.2320E-02,8.4503971764E-03
-2.2300E-02,8.9093815398E-03
-2.2280E-02,8.5361393618E-03
-2.2260E-02,9.7123112071E-03
-2.2240E-02,9.9418033888E-03
-2.2220E-02,9.4828190254E-03
-2.2200E-02,9.9990299498E-03
-2.2180E-02,9.6550846460E-03
-2.2160E-02,8.6507877964E-03
-2.2140E-02,9.8556705784E-03
-2.2120E-02,9.7984440174E-03
-2.2100E-02,9.1669987208E-03
-2.2080E-02,9.1961002826E-03
-2.2060E-02,8.7371159192E-03
-2.2040E-02,9.3109440297E-03
-2.2020E-02,8.5648502985E-03
-2.2000E-02,8.3642643661E-03
-2.1980E-02,9.4543034011E-03
-2.1960E-02,8.5935612353E-03
-2.1940E-02,9.0527409112E-03
-2.1920E-02,9.3683659032E-03
-2.1900E-02,8.0199284373E-03
-2.1880E-02,8.1632878087E-03
-2.1860E-02,7.6755925085E-03
-2.1840E-02,7.4464909518E-03
-2.1820E-02,8.5363346743E-03
-2.1800E-02,8.8517643538E-03
-2.1780E-02,9.1673893458E-03
-2.1760E-02,9.2246159069E-03
-2.1740E-02,8.0201237498E-03
-2.1720E-02,8.0777409358E-03
-2.1700E-02,7.6472721967E-03
-2.1680E-02,6.3847722286E-03
-2.1660E-02,7.8474675042E-03
-2.1640E-02,7.7043034453E-03
-2.1620E-02,8.7945377927E-03
-2.1600E-02,9.4828190254E-03
-2.1580E-02,8.6509831089E-03
-2.1560E-02,8.9380924766E-03
-2.1540E-02,8.0486393741E-03
-2.1520E-02,6.8156315927E-03
-2.1500E-02,7.1304753348E-03
-2.1480E-02,6.9298894023E-03
-2.1460E-02,7.4464909518E-03
-2.1440E-02,8.3642643661E-03
-2.1420E-02,8.2777409308E-03
-2.1400E-02,8.3357487418E-03
-2.1380E-02,7.9912175005E-03
-2.1360E-02,6.8437565920E-03
-2.1340E-02,7.8769596909E-03
-2.1320E-02,7.7617253188E-03
-2.1300E-02,8.2781315558E-03
-2.1280E-02,8.8804752906E-03
-2.1260E-02,8.3638737411E-03
-2.1240E-02,8.3068424926E-03
-2.1220E-02,7.5322331371E-03
-2.1200E-02,6.5283269125E-03
-2.1180E-02,7.7617253188E-03
-2.1160E-02,7.3601628290E-03
-2.1140E-02,7.5035222004E-03
-2.1120E-02,8.3351628043E-03
-2.1100E-02,7.2457097069E-03
-2.1080E-02,8.1921940580E-03
-2.1060E-02,7.6470768842E-03
-2.1040E-02,6.8152409677E-03
-2.1020E-02,7.6468815717E-03
-2.1000E-02,7.5607487614E-03
-2.0980E-02,8.2494206190E-03
-2.0960E-02,8.9953190377E-03
-2.0940E-02,8.1921940580E-03
-2.0920E-02,7.8191471924E-03
-2.0900E-02,7.1593815840E-03
-2.0880E-02,6.7291081574E-03
-2.0860E-02,7.3603581415E-03
-2.0840E-02,7.6183659475E-03
-2.0820E-02,7.7619206313E-03
-2.0800E-02,7.7904362556E-03
-2.0780E-02,7.5898503232E-03
-2.0760E-02,8.3353581168E-03
-2.0740E-02,7.4462956393E-03
-2.0720E-02,6.0121159880E-03
-2.0700E-02,6.8728581538E-03
-2.0680E-02,7.4750065761E-03
-2.0660E-02,7.9914128130E-03
-2.0640E-02,8.8804752906E-03
-2.0620E-02,8.1919987455E-03
-2.0600E-02,8.1634831212E-03
-2.0580E-02,7.3318425172E-03
-2.0560E-02,6.5572331618E-03
-2.0540E-02,7.6470768842E-03
-2.0520E-02,7.2455143944E-03
-2.0500E-02,7.1021550230E-03
-2.0480E-02,7.1593815840E-03
-2.0460E-02,6.7005925331E-03
-2.0440E-02,7.0160222127E-03
-2.0420E-02,7.0447331494E-03
-2.0400E-02,6.5287175375E-03
-2.0380E-02,6.8437565920E-03
-2.0360E-02,6.2992253558E-03
-2.0340E-02,6.5857487860E-03
-2.0320E-02,6.7291081574E-03
-2.0300E-02,6.7007878456E-03
-2.0280E-02,7.4177800150E-03
-2.0260E-02,6.7867253435E-03
-2.0240E-02,5.7250066203E-03
-2.0220E-02,6.0123113005E-03
-2.0200E-02,4.9224675781E-03
-2.0180E-02,5.6105534982E-03
-2.0160E-02,5.7253972453E-03
-2.0140E-02,4.9507878898E-03
-2.0120E-02,5.4382878775E-03
-2.0100E-02,5.4097722532E-03
-2.0080E-02,4.4916082139E-03
-2.0060E-02,5.4099675657E-03
-2.0040E-02,4.8933660163E-03
-2.0020E-02,4.8074285185E-03
-2.0000E-02,4.5492254000E-03
-1.9980E-02,3.5742254246E-03
-1.9960E-02,3.8037176063E-03
-1.9940E-02,2.8857488795E-03
-1.9920E-02,1.7380926585E-03
-1.9900E-02,3.1152410612E-03
-1.9880E-02,2.6560613853E-03
-1.9860E-02,2.1683660851E-03
-1.9840E-02,2.6275457610E-03
-1.9820E-02,1.4226629790E-03
-1.9800E-02,7.9160830741E-04
-1.9780E-02,7.9180361991E-04
-1.9760E-02,1.6074894835E-04
-1.9740E-02,7.9160830741E-04
-1.9720E-02,-2.6932916579E-04
-1.9700E-02,-7.8573540274E-04
-1.9680E-02,-6.4237603136E-04
-1.9660E-02,-1.9044853745E-03
-1.9640E-02,-2.3060478643E-03
-1.9620E-02,-3.1667900301E-03
-1.9600E-02,-4.4287040607E-03
-1.9580E-02,-4.0558525076E-03
-1.9560E-02,-5.1456962301E-03
-1.9540E-02,-4.8304618631E-03
-1.9520E-02,-4.6871024917E-03
-1.9500E-02,-5.9488212098E-03
-1.9480E-02,-6.1206962055E-03
-1.9460E-02,-6.9814383712E-03
-1.9440E-02,-8.8744070734E-03
-1.9420E-02,-8.5874930182E-03
-1.9400E-02,-9.9359304841E-03
-1.9380E-02,-1.0480657033E-02
-1.9360E-02,-1.0280071100E-02
-1.9340E-02,-1.2029680431E-02
-1.9320E-02,-1.3205656964E-02
-1.9300E-02,-1.3865422572E-02
-1.9280E-02,-1.4811906923E-02
-1.9260E-02,-1.5443156907E-02
-1.9240E-02,-1.7221672488E-02
-1.9220E-02,-1.8712883387E-02
-1.9200E-02,-1.9860344296E-02
-1.9180E-02,-2.2183781737E-02
-1.9160E-02,-2.3589250452E-02
-1.9140E-02,-2.5424797280E-02
-1.9120E-02,-2.7031242552E-02
-1.9100E-02,-2.7863078469E-02
-1.9080E-02,-3.0186515910E-02
-1.9060E-02,-3.1247453383E-02
-1.9040E-02,-3.2395109604E-02
-1.9020E-02,-3.5091007974E-02
-1.9000E-02,-3.6238664195E-02
-1.8980E-02,-3.7414640727E-02
-1.8960E-02,-3.9365226616E-02
-1.8940E-02,-3.9680851608E-02
-1.8920E-02,-4.0082218785E-02
-1.8900E-02,-3.8848820379E-02
-1.8880E-02,-3.8189054770E-02
-1.8860E-02,-3.8217765707E-02
-1.8840E-02,-3.7242375107E-02
-1.8820E-02,-3.5894718891E-02
-1.8800E-02,-3.3771476757E-02
-1.8780E-02,-3.1046867451E-02
-1.8760E-02,-2.8752336259E-02
-1.8740E-02,-2.5711906648E-02
-1.8720E-02,-2.1810734872E-02
-1.8700E-02,-1.9975188043E-02
-1.8680E-02,-1.7307609985E-02
-1.8660E-02,-1.4812297548E-02
-1.8640E-02,-1.3406438209E-02
-1.8620E-02,-1.1226555451E-02
-1.8600E-02,-1.0366203911E-02
-1.8580E-02,-8.6738211410E-03
-1.8560E-02,-6.9242118102E-03
-1.8540E-02,-5.7767509017E-03
-1.8520E-02,-4.9736259219E-03
-1.8500E-02,-4.0271415709E-03
-1.8480E-02,-4.3997978114E-03
-1.8460E-02,-3.0521415955E-03
-1.8440E-02,-2.5355400460E-03
-1.8420E-02,-1.5603447582E-03
-1.8400E-02,-1.2596979441E-04
-1.8380E-02,1.7389576971E-05
-1.8360E-02,1.7380926585E-03
-1.8340E-02,2.7132879464E-03
-1.8320E-02,1.7669989078E-03
-1.8300E-02,2.6273504485E-03
-1.8280E-02,3.1724676223E-03
-1.8260E-02,3.8607488549E-03
-1.8240E-02,4.4058660286E-03
-1.8220E-02,3.6886785467E-03
-1.8200E-02,4.4919988389E-03
-1.8180E-02,4.8935613288E-03
-1.8160E-02,4.2048894712E-03
-1.8140E-02,5.2664128819E-03
-1.8120E-02,5.4382878775E-03
-1.8100E-02,5.4671941268E-03
-1.8080E-02,6.1556706719E-03
-1.8060E-02,5.8111394306E-03
-1.8040E-02,6.0982487984E-03
-1.8020E-02,6.5570378493E-03
-1.8000E-02,6.1267644226E-03
-1.7980E-02,7.5611393864E-03
-1.7960E-02,7.9054753152E-03
-1.7940E-02,8.4216862397E-03
-1.7920E-02,8.8804752906E-03
-1.7900E-02,8.7660221685E-03
-1.7880E-02,8.7660221685E-03
-1.7860E-02,8.8228581045E-03
-1.7840E-02,8.2209049947E-03
-1.7820E-02,8.5078190500E-03
-1.7800E-02,9.1382877841E-03
-1.7780E-02,9.6836002703E-03
-1.7760E-02,1.0572662748E-02
-1.7740E-02,1.0257623693E-02
-1.7720E-02,1.0027936199E-02
-1.7700E-02,9.4543034011E-03
-1.7680E-02,8.9093815398E-03
-1.7660E-02,9.2531315312E-03
-1.7640E-02,8.4502018639E-03
-1.7620E-02,8.7658268560E-03
-1.7600E-02,1.0114069009E-02
-1.7580E-02,1.0773248680E-02
-1.7560E-02,1.0916998677E-02
-1.7540E-02,1.0945709613E-02
-1.7520E-02,1.0085162760E-02
-1.7500E-02,1.0171100258E-02
-1.7480E-02,9.7127018320E-03
-1.7460E-02,9.5974674600E-03
-1.7440E-02,1.0400592440E-02
-1.7420E-02,1.0343170566E-02
-1.7400E-02,1.0859576803E-02
-1.7380E-02,1.1404303352E-02
-1.7360E-02,1.1031842424E-02
-1.7340E-02,1.1576568972E-02
-1.7320E-02,1.1146295546E-02
-1.7300E-02,1.0372076815E-02
-1.7280E-02,1.0601568997E-02
-1.7260E-02,1.0171100258E-02
-1.7240E-02,1.0458014313E-02
-1.7220E-02,1.1002740862E-02
-1.7200E-02,1.0687897120E-02
-1.7180E-02,1.1146295546E-02
-1.7160E-02,1.1117975234E-02
-1.7140E-02,1.0687311182E-02
-1.7120E-02,1.0285944005E-02
-1.7100E-02,1.0257428381E-02
-1.7080E-02,1.0572858060E-02
-1.7060E-02,1.0859772116E-02
-1.7040E-02,9.9992252623E-03
-1.7020E-02,1.0257233068E-02
-1.7000E-02,1.0400787752E-02
-1.6980E-02,1.0831256491E-02
-1.6960E-02,1.1863483028E-02
-1.6940E-02,1.1404498664E-02
-1.6920E-02,1.1261334605E-02
-1.6900E-02,1.0945904926E-02
-1.6880E-02,9.8558658909E-03
-1.6860E-02,1.0400397127E-02
-1.6840E-02,1.0773443993E-02
-1.6820E-02,1.1375983040E-02
-1.6800E-02,1.2064459585E-02
-1.6780E-02,1.1892193964E-02
-1.6760E-02,1.1461920538E-02
-1.6740E-02,1.1031842424E-02
-1.6720E-02,1.0171490883E-02
-1.6700E-02,1.0801959617E-02
-1.6680E-02,1.0687311182E-02
-1.6660E-02,1.0716022119E-02
-1.6640E-02,1.1462115850E-02
-1.6620E-02,1.1720514281E-02
-1.6600E-02,1.1576764285E-02
-1.6580E-02,1.1347272103E-02
-1.6560E-02,1.0544147124E-02
-1.6540E-02,1.0773639305E-02
-1.6520E-02,1.0544147124E-02
-1.6500E-02,1.0457623688E-02
-1.6480E-02,1.1261334605E-02
-1.6460E-02,1.1031842424E-02
-1.6440E-02,1.0974420550E-02
-1.6420E-02,1.1031842424E-02
-1.6400E-02,9.8843815152E-03
-1.6380E-02,1.0228522132E-02
-1.6360E-02,9.8269596417E-03
-1.6340E-02,9.6263737092E-03
-1.6320E-02,1.0314654942E-02
-1.6300E-02,9.4826237129E-03
-1.6280E-02,1.0142584634E-02
-1.6260E-02,1.0113873697E-02
-1.6240E-02,1.0056647136E-02
-1.6220E-02,1.0429498689E-02
-1.6200E-02,1.0687506495E-02
-1.6180E-02,1.0228522132E-02
-1.6160E-02,9.8843815152E-03
-1.6140E-02,9.1673893458E-03
-1.6120E-02,9.8554752659E-03
-1.6100E-02,9.7408268313E-03
-1.6080E-02,9.1101627848E-03
