Vernier Format 2
Ge_Fehler_MaxTrans.cmbl 06.10.2014 12:58:14 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

82,5	36,021474387	1,01709	0,029304	1943,91287659	0,637374243939
83	36,021474387	1,02198	0,0805861	1943,91287659	0,637374243939
83,5	36,021474387	0,991453	0,0500611	1943,91287659	0,637374243939
84	36,021474387	1,05006	0,0720391	1943,91287659	0,637374243939
84,5	36,021474387	0,992674	0,045177	1943,91287659	0,637374243939
85	36,021474387	1,01832	0,0525031	1943,91287659	0,637374243939
85,5	36,021474387	0,990232	0,0793651	1943,91287659	0,637374243939
86	36,021474387	1,03907	0,04884	1943,91287659	0,637374243939
86,5	36,021474387	1,01343	0,0671551	1943,91287659	0,637374243939
87	36,021474387	1,00977	0,026862	1943,91287659	0,637374243939
87,5	36,021474387	1	0,0634921	1943,91287659	0,637374243939
88	36,021474387	1,0232	0,046398	1943,91287659	0,637374243939
88,5	36,021474387	1,0464	0,0586081	1943,91287659	0,637374243939
89	36,021474387	1,00611	0,0683761	1943,91287659	0,637374243939
89,5	36,021474387	1,04029	0,039072	1943,91287659	0,637374243939
90	36,021474387	0,985348	0,0622711	1943,91287659	0,637374243939
90,5	36,021474387	1,02564	0,035409	1943,91287659	0,637374243939
91	36,021474387	0,979243	0,0769231	1943,91287659	0,637374243939
91,5	36,021474387	1,00244	0,0512821	1943,91287659	0,637374243939
92	36,08721186	1,03297	0,0659341	1946,97895025	0,636370516406
92,5	36,021474387	0,998779	0,0561661	1943,91287659	0,637374243939
93	36,021474387	1,03297	0,047619	1943,91287659	0,637374243939
93,5	36,021474387	0,986569	0,0549451	1943,91287659	0,637374243939
94	36,021474387	1,01099	0,028083	1943,91287659	0,637374243939
94,5	36,021474387	1,02076	0,0659341	1943,91287659	0,637374243939
95	36,021474387	1,00244	0,0537241	1943,91287659	0,637374243939
95,5	36,021474387	1,04151	0,0671551	1943,91287659	0,637374243939
96	36,021474387	0,997558	0,0586081	1943,91287659	0,637374243939
96,5	36,021474387	1,02564	0,042735	1943,91287659	0,637374243939
97	36,021474387	0,964591	0,043956	1943,91287659	0,637374243939
97,5	36,021474387	1,01465	0,03663	1943,91287659	0,637374243939
98	36,021474387	1,00122	0,0744811	1943,91287659	0,637374243939
98,5	36,021474387	1,00855	0,043956	1943,91287659	0,637374243939
99	36,021474387	1,00855	0,0769231	1943,91287659	0,637374243939
99,5	36,021474387	1,00977	0,043956	1943,91287659	0,637374243939
100	36,021474387	1,03419	0,045177	1943,91287659	0,637374243939
Vernier Format 2
Ge_Fehler_MaxTrans.cmbl 06.10.2014 12:58:14 ,
Latest 3
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

 	 	 	 	 	 
Vernier Format 2
Ge_Fehler_MaxTrans.cmbl 06.10.2014 12:58:14 ,
Latest 4
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

 	 	 	 	 	 
