Vernier Format 2
Ge_Fehler_MaxAbs.cmbl 06.10.2014 13:00:58 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

83,5	29,88758026	0,0647131	0,800977	1647,11866076	0,752222671942
84	29,952783282	0,015873	0,832723	1650,37896857	0,750736663275
84,5	29,952783282	0,0525031	0,821734	1650,37896857	0,750736663275
85	29,88758026	0,00854701	0,802198	1647,11866076	0,752222671942
85,5	29,88758026	0,040293	0,826618	1647,11866076	0,752222671942
86	29,952783282	0,031746	0,805861	1650,37896857	0,750736663275
86,5	29,952783282	0,0744811	0,843712	1650,37896857	0,750736663275
87	29,952783282	0,02442	0,814408	1650,37896857	0,750736663275
87,5	29,88758026	0,021978	0,82906	1647,11866076	0,752222671942
88	29,952783282	0,035409	0,789988	1650,37896857	0,750736663275
88,5	29,88758026	0,015873	0,827839	1647,11866076	0,752222671942
89	29,952783282	0,0647131	0,819292	1650,37896857	0,750736663275
89,5	29,88758026	0,02442	0,81685	1647,11866076	0,752222671942
90	29,88758026	0,0537241	0,831502	1647,11866076	0,752222671942
90,5	29,88758026	0,023199	0,786325	1647,11866076	0,752222671942
91	29,952783282	0,032967	0,827839	1650,37896857	0,750736663275
91,5	29,88758026	0,0671551	0,805861	1647,11866076	0,752222671942
92	29,88758026	0,010989	0,837607	1647,11866076	0,752222671942
92,5	29,88758026	0,0622711	0,809524	1647,11866076	0,752222671942
93	29,952783282	0,018315	0,80464	1650,37896857	0,750736663275
93,5	29,88758026	0,0573871	0,842491	1647,11866076	0,752222671942
94	29,952783282	0,042735	0,811966	1650,37896857	0,750736663275
94,5	29,88758026	0,023199	0,848596	1647,11866076	0,752222671942
95	29,88758026	0,034188	0,805861	1647,11866076	0,752222671942
95,5	29,88758026	0,019536	0,831502	1647,11866076	0,752222671942
96	29,952783282	0,037851	0,786325	1650,37896857	0,750736663275
96,5	29,88758026	0,00854701	0,851038	1647,11866076	0,752222671942
97	29,952783282	0,0744811	0,815629	1650,37896857	0,750736663275
97,5	29,88758026	0,02442	0,840049	1647,11866076	0,752222671942
